Contenido #,Contenido,PDA #,Grado,Descripción
16,Interpretación y valoración de manifestaciones culturales y artísticas de México y del mundo.,16,5°,"Construye significados en lo individual y colectivo, a partir de la observación y comprensión de sonidos, gestos, formas, colores, texturas, objetos, aromas, movimientos, así como del contexto de creación de manifestaciones culturales y artísticas.."
17,Apropiación e intervención artística en el espacio comunitario.,17,5°,"Plantea propuestas creativas de atención y/o solución, al identificar y socializar necesidades, intereses y problemas de la comunidad."
17,Apropiación e intervención artística en el espacio comunitario.,17,5°,"Representa problemas detectadas en su comunidad, por medio de historietas, maquetas, improvisaciones teatrales, una secuencia dancística o una canción popular donde modifique su letra para compartir su perspectiva con otras personas."
17,Apropiación e intervención artística en el espacio comunitario.,17,5°,"Planea e interviene un espacio de la escuela o la comunidad, utilizando objetos y materiales a su alcance, así como su cuerpo, sonidos y gestos.."
18,Análisis de cuentos y poemas para su disfrute y comprensión.,18,5°,"Lee y selecciona cuentos y poemas mexicanos a partir de sus intereses y gustos, y comparte los motivos de su elección."
18,Análisis de cuentos y poemas para su disfrute y comprensión.,18,5°,"Analiza cuentos y poemas, y expresa oralmente sus interpretaciones de estos."
18,Análisis de cuentos y poemas para su disfrute y comprensión.,18,5°,Distingue las características tanto de los cuentos como de los poemas.
18,Análisis de cuentos y poemas para su disfrute y comprensión.,18,5°,Organiza y participa en un recital literario en el que lee en voz alta cuentos y poemas para la comunidad escolar.
18,Análisis de cuentos y poemas para su disfrute y comprensión.,18,5°,"Crea poemas y cuentos en colectivo a partir de historias propias, familiares o populares.."
19,"Combinación de elementos visuales, sonoros y corporales, en composiciones artísticas colectivas, para expresar rasgos de sus identidades personal y colectiva.",19,5°,"Relaciona movimientos corporales con sonidos producidos con objetos del entorno, el cuerpo y/o la voz, en secuencias colectivas que narran una historia propia que les es significativa."
19,"Combinación de elementos visuales, sonoros y corporales, en composiciones artísticas colectivas, para expresar rasgos de sus identidades personal y colectiva.",19,5°,"Explora sonidos graves, agudos, rápidos, lentos, fuentes, débiles, largos, cortos, con pausas y acentos, para relacionarlos con la voz y características de un personaje, que crea a partir de objetos cotidianos y de sus rasgos de identidad personal.."
19,"Combinación de elementos visuales, sonoros y corporales, en composiciones artísticas colectivas, para expresar rasgos de sus identidades personal y colectiva.",19,5°,"Recrea colectivamente una misma escena o paisaje de su entorno natural o social, con movimientos corporales y sonidos, y posteriormente con objetos en una secuencia animada (stop motion) o una historieta."
19,"Combinación de elementos visuales, sonoros y corporales, en composiciones artísticas colectivas, para expresar rasgos de sus identidades personal y colectiva.",19,5°,"Construye propuestas artísticas de manera grupal, a partir del uso de formas, colores, texturas, sonidos, movimientos y gestos, que representan su identidad colectiva.."
20,"Expresión, mediante el uso de los lenguajes artísticos, de experiencias estéticas que tienen lugar en la naturaleza.",20,5°,"Comparte sensaciones, emociones, sentimientos e ideas, a partir del asombro generado por la interacción con la naturaleza y representa su experiencia en una producción artística."
20,"Expresión, mediante el uso de los lenguajes artísticos, de experiencias estéticas que tienen lugar en la naturaleza.",20,5°,"Reconoce formas, colores, texturas, sonidos y movimientos algunos componentes de la naturaleza y los recrea por medio de los lenguajes artísticos.."
21,"Creación y representación de narrativas a partir de acontecimientos relevantes de la comunidad, empleando recursos literarios, visuales, corporales y sonoros.",21,5°,"Combina secuencias de movimientos, gestos, formas, sonidos, colores y objetos, a partir de cuentos que lee o escucha."
21,"Creación y representación de narrativas a partir de acontecimientos relevantes de la comunidad, empleando recursos literarios, visuales, corporales y sonoros.",21,5°,Desarrolla relatos escritos o crea narrativas corporales a partir del significado de su nombre y la historia familiar de cómo y por qué eligieron ese nombre.
21,"Creación y representación de narrativas a partir de acontecimientos relevantes de la comunidad, empleando recursos literarios, visuales, corporales y sonoros.",21,5°,"Narra y representa teatral o dancísticamente historias o situaciones cotidianas de su comunidad que sean trágicas, cómicas, románticas, etcétera.."
22,"Combinación de la realidad y la ficción en elementos simbólicos de las manifestaciones culturales y artísticas, que dan identidad y sentido de pertenencia.",22,5°,"Aprecia movimientos, gestos y formas que crean los objetos y los cuerpos en una manifestación cultural o artística, para reflexionar sobre aquello que simbolizan."
22,"Combinación de la realidad y la ficción en elementos simbólicos de las manifestaciones culturales y artísticas, que dan identidad y sentido de pertenencia.",22,5°,"Aprecia colores, sonidos y silencios en una manifestación cultural o artística de su interés, y los contraste con el significado que representan."
22,"Combinación de la realidad y la ficción en elementos simbólicos de las manifestaciones culturales y artísticas, que dan identidad y sentido de pertenencia.",22,5°,"Combina intencionalmente secuencias de formas, colore, texturas, sonidos, silencios, movimientos, gestos y objetos, para recrear un fragmento de una manifestación cultural o artística con elementos simbólicos propios.."
23,Análisis y representación de guiones teatrales.,23,5°,"Lee y analiza guiones teatrales de su elección, para reflexionar en colectivo sobre los argumentos o tramas, las características de los personajes, así como los temas y conflictos que abordan."
23,Análisis y representación de guiones teatrales.,23,5°,"Realiza lecturas en voz ala de guiones teatrales y los representa en colectivo, mediante el empleo del cuerpo, procurando respetar los elementos que le permiten ser escenificados, tales como la presencia de acción, el conflicto, los diálogos, los personajes, las acotaciones y la tipografía empleada para distinguirlos."
23,Análisis y representación de guiones teatrales.,23,5°,Crea personajes y escenografías para la historia de una obra de teatro infantil y la sonoriza para representarla ante la comunidad..
24,"Lectura y análisis de mitos y leyendas, para su disfrute y valoración.",24,5°,Lee mitos y leyendas de México e identifica las características y funciones de cada tipo de texto.
24,"Lectura y análisis de mitos y leyendas, para su disfrute y valoración.",24,5°,Investiga sobre el origen de los mitos y leyendas leídos.
24,"Lectura y análisis de mitos y leyendas, para su disfrute y valoración.",24,5°,Identifica elementos de realidad y fantasía tanto en mitos como en leyendas.
24,"Lectura y análisis de mitos y leyendas, para su disfrute y valoración.",24,5°,"Indaga, con las personas adultas mayores de su comunidad, para conocer los mitos y leyendas que forman parte de la cultura de su región."
24,"Lectura y análisis de mitos y leyendas, para su disfrute y valoración.",24,5°,Escenifica un mito o leyenda de su interés frente a público.
24,"Lectura y análisis de mitos y leyendas, para su disfrute y valoración.",24,5°,Reflexiona sobre la riqueza cultural que encierran los mitos y las leyendas..
