Contenido #,Contenido,PDA #,Grado,Descripción
5,"Fase 5 Factores que conforman la biodiversidad y el medio ambiente, la riqueza natural de México y su relevancia como parte del patrimonio biocultural de la humanidad, y la importancia de su conservación.",5,5°,"Describe los servicios ambientales de la biodiversidad: producción de oxigeno, regulación de climas, abastecimiento de agua, moderación en el impacto de fenómenos naturales, control de plagas, obtención de materias primas, espacios vitales para plantas y animales, espacios para actividades recreativas y culturales, entre otros."
6,"Fase 5 Pérdida de biodiversidad, problemas medio ambientales en la comunidad, México y el mundo, así como acciones orientadas a fortalecer estilos de vida sustentables.",6,5°,"Analiza y explica el impacto de las actividades humanas en la biodiversidad, en particular sobre la variedad y cantidad de seres vivos que habitan en la comunidad, y en la salud. Analiza situaciones relacionadas con la pérdida de biodiversidad a nivel local y nacional, reconoce las causas y las consecuencias para la salud y la dinámica de los ecosistemas, identifica y explica prácticas locales y estrategias estatales o nacionales para el cuidado de la biodiversidad."
6,"Fase 5 Pérdida de biodiversidad, problemas medio ambientales en la comunidad, México y el mundo, así como acciones orientadas a fortalecer estilos de vida sustentables.",6,5°,"Comprende la importancia que tiene la biodiversidad y el valor del cuidado de los seres vivos y las condiciones naturales que favorecen su existencia; propone y practica acciones, como el consumo responsable que favorecen su cuidado."
7,"Fase 5 Costos y beneficios del consumo de agua, energía eléctrica y combustibles en la satisfacción de necesidades personales.",7,5°,"Indaga y analiza la cantidad de agua que se consume en diversas actividades en la casa, compara su consumo diario e identifica en que actividades se utiliza una mayor o menor cantidad de agua. Analiza problemas relacionados con el agua presentes en la casa, escuela y comunidad; reconoce la importancia de su consumo y practica acciones para aprovecharla de manera responsable."
7,"Fase 5 Costos y beneficios del consumo de agua, energía eléctrica y combustibles en la satisfacción de necesidades personales.",7,5°,"Reconoce y calcula la cantidad de “agua virtual” que se utiliza en la producción de satisfactores (productos y servicios) y reflexiona acerca del consumo de aquellos productos que son necesarios y aquellos que no lo son, para tomar decisiones de consumo responsable y favorecer el cuidado del medio ambiente."
8,"Fase 5 Propiedades de los materiales; dureza, flexibilidad y permeabilidad y su aplicación en la satisfacción de necesidades , caracterización de los gases con base en sus propiedades.",8,5°,"Experimenta con diversos materiales las propiedades de dureza, resistencia que tiene al rayado y el corte en su superficie, flexibilidad - cambio de forma al doblarse sin romperse - y permeabilidad paso de un líquido a través de él sin que se altere su composición."
8,"Fase 5 Propiedades de los materiales; dureza, flexibilidad y permeabilidad y su aplicación en la satisfacción de necesidades , caracterización de los gases con base en sus propiedades.",8,5°,"Relaciona las propiedades de dureza, flexibilidad y permeabilidad de los materiales con su uso, para la satisfacción de algunas necesidades; toma decisiones sobre cuál es el más adecuado y de las consecuencias de su uso excesivo para el medio ambiente."
8,"Fase 5 Propiedades de los materiales; dureza, flexibilidad y permeabilidad y su aplicación en la satisfacción de necesidades , caracterización de los gases con base en sus propiedades.",8,5°,"Diseña y construye objetos con base en las propiedades de dureza, flexibilidad y permeabilidad de algunos materiales (vidrio, papel, cartón , plástico, unicel, o metales)."
8,"Fase 5 Propiedades de los materiales; dureza, flexibilidad y permeabilidad y su aplicación en la satisfacción de necesidades , caracterización de los gases con base en sus propiedades.",8,5°,"Analiza la relevancia de los materiales como aporte de la ciencia y la tecnología en la satisfacción de necesidades, así como los efectos de su uso inadecuado o poco ético en el medio ambiente."
9,Fase 5 Cambios permanentes en los materiales y sus implicaciones en la vida diaria.,9,5°,"Describe que, un cambio temporal, implica la transformación de la forma e incluso de las propiedades de los materiales, pero no de su composición, mientras que, en un cambio permanente, las propiedades y composición de los materiales se modifican, por lo que no vuelven a su estado original, ya que se transforman en otros diferentes."
9,Fase 5 Cambios permanentes en los materiales y sus implicaciones en la vida diaria.,9,5°,"Describe a la cocción y descomposición de los alimentos como cambios permanentes, a partir de experimentar con alimentos y la variación de la temperatura."
9,Fase 5 Cambios permanentes en los materiales y sus implicaciones en la vida diaria.,9,5°,"Indaga y describa los beneficios de la cocción de alimentos, en función de las variables de temperatura y tiempo; así como, los factores que aceleran o retardan la descomposición de los alimentos y las implicaciones para la salud."
9,Fase 5 Cambios permanentes en los materiales y sus implicaciones en la vida diaria.,9,5°,Reconoce y valora las técnicas utilizadas por diferentes pueblos y culturas relacionados con la cocción y conservación de alimentos.
10,Fase 5 Efecto del magnetismo y de la fuerza de gravedad.,10,5°,"Comprende que el magnetismo es una fuerza que actúa a distancia en los objetos, a partir de experimentar con imanes y el movimiento de objetos de diversos materiales."
10,Fase 5 Efecto del magnetismo y de la fuerza de gravedad.,10,5°,Describe las características de los imanes: polos (norte y sur) y sus efectos de atracción y repulsión; establece relaciones entre el tipo de materiales y el efecto de los imanes.
10,Fase 5 Efecto del magnetismo y de la fuerza de gravedad.,10,5°,"Reconoce que la interacción de fuerzas magnéticas es la base de tecnologías modernas, incluidos motores eléctricos y generadores; indaga los cambios que su introducción ha significado en actividades humanas como la comunicación (celulares y WIFI) y el transporte."
11,"Fase 5 Transformaciones de la energía térmica y eléctrica, así como su aplicación tecnológica.",11,5°,"Comprende que el calor es una forma de energía, que fluye entre objeto con diferente temperatura al ponerlos en contacto, siempre del objeto de mayor al de menor temperatura."
11,"Fase 5 Transformaciones de la energía térmica y eléctrica, así como su aplicación tecnológica.",11,5°,"Describe, experimenta y representa diferentes tipos de transferencia de energía térmica: conducción y convección; identifica su aplicación en las actividades humanas."
11,"Fase 5 Transformaciones de la energía térmica y eléctrica, así como su aplicación tecnológica.",11,5°,Analiza los beneficios y riesgos generados en el medio ambiente y en la salud por la generación y consumo de energía térmica.
12,"Fase 5 Sistema Solar y Universo: características de sus componentes, y aportaciones culturales, científicas y tecnológicas que han favorecido su conocimiento.",12,5°,"Indaga, describe y representa con modelos las características de forma, ubicación, color, tamaño, distancia al Sol, temperatura, masa, número de satélites naturales y anillos, entre otras, de los componentes del Sistema Solar: sol, planetas, satélites y asteroides. Identifica y explica las características del movimiento de rotación y de traslación de los planetas y otros componentes del Sistema solar: velocidad, dirección y trayectoria. Describe y valora diversas aportaciones culturales, científicas y tecnológicas, entre ellas, la invención del telescopio, para el conocimiento del Sistema Solar."
13,Fase 5 Estudio de los números.,13,5°,"Expresa oralmente la sucesión numérica hasta seis cifras, en español y hasta donde sea posible, en su lengua materna, de manera ascendente y descendente a partir de un número natural dado. A través de situaciones vinculadas a diferentes contextos ordena, lee, escribe e identifica regularidades en números naturales de hasta nueve cifras. Lee, escribe y ordena números decimales hasta diezmilésimos en notación decimal y letra, y los interpreta en diferentes contextos."
13,Fase 5 Estudio de los números.,13,5°,"Resuelve situaciones problemáticas que implican comparar y ordenar fracciones a partir de construir fracciones equivalentes al multiplicar o dividir al numerador y al denominador por un mismo número. Reconoce, interpreta y utiliza las fracciones 1/2, 1/4, 3/4, 1/5 y 1/8 expresados en notación decimal y viceversa en diferentes contextos."
14,"Fase 5 Suma y resta, su relación como operaciones inversas.",14,5°,"Propone y resuelve situaciones problemáticas que implican sumas y restas con números decimales utilizando el algoritmo convencional y fracciones con diferentes denominadores. Utiliza, explica y comprueba sus estrategias para calcular mentalmente sumas y restas de dos números múltiplos de 100 y dos fracciones cuyos denominadores son múltiplos."
15,"Fase 5 Multiplicación y división, su relación como operaciones inversas.",15,5°,"Resuelve situaciones problemáticas vinculadas a diferentes contextos que implican multiplicar números fraccionarios y números decimales, con un número natural como multiplicador. Resuelve situaciones problemáticas vinculadas a diferentes contextos que implican dividir números naturales y el cociente resulte un número decimal."
16,Fase 5 Relaciones de proporcionalidad.,16,5°,"Resuelve situaciones problemáticas de proporcionalidad en las que determina valores faltantes de números naturales, a partir de diferentes estrategias (cálculo del valor unitario, de dobles, triples o mitades). Resuelve situaciones problemáticas vinculadas a diferentes contextos que implican comparar razones expresadas con dos números naturales. Identifica que los porcentajes de 50%, 25%, 20%, 10% tienen relación con las fracciones 1/2, 1/4, 1/5, 1/10, a partir de resolver situaciones problemáticas que implican el cálculo de porcentajes."
17,Fase 5 Cuerpos geométricos y sus características.,17,5°,Reconoce y describe semejanzas y diferencias entre un prisma y una pirámide; propone desarrollos planos para construir prismas rectos cuadrangulares o rectangulares.
18,Fase 5 Figuras geométricos y sus características.,18,5°,"Con el apoyo de instrumentos geométricos, construye círculos a partir de distintos datos (longitud del diámetro o del radio, a partir de dos puntos); distingue la diferencia entre circunferencia y círculo e identifica el diámetro y el radio. Elabora e interpreta croquis para comunicar la ubicación de seres vivos, objetos, trayectos o lugares."
19,Fase 5 Ubicación espacial.,19,5°,"Elabora e interpreta croquis para comunicar la ubicación de seres vivos, objetos, trayectos o lugares."
20,"Fase 5 Medición de la longitud, masa y capacidad.",20,5°,"Resuelve situaciones problemáticas vinculadas a diferentes contextos que requieren calcular longitudes, masas o capacidades utilizando unidades convencionales, además del kilómetro y la tonelada."
21,"Fase 5 Perímetro, área y noción de volumen.",21,5°,"Distingue unidades lineales de cuadráticas, al calcular, con el apoyo de retículas cuadriculadas, el perímetro y área de diferentes polígonos para reconocer que existen: a)figuras diferentes con el mismo perímetro y diferente área; b) figuras diferentes con la misma área y diferente perímetro; c) figuras diferentes con el mismo perímetro y con la misma área. Construye y usa fórmulas para calcular el perímetro de cualquier polígono, a partir de sumar la longitud de todos sus lados o multiplicar el número de lados por la medida de uno de ellos. Construye y usa fórmulas para calcular el área de rectángulos, romboides y triángulos; utiliza unidades convencionales (m2 y cm2) para expresar sus resultados."
22,Fase 5 Organización e interpretación de datos.,22,5°,Construye tablas y gráficas de barras e interpreta información cuantitativa y cualitativa contenida en ellas; interpreta la moda para responder preguntas vinculadas a diferentes contextos.
23,Fase 5 Nociones de probabilidad.,23,5°,Identifica situaciones de distintos contextos en las que interviene o no al azar; registra resultados de experiencias aleatorias en tablas de frecuencias y expresa la frecuencia absoluta y la relativa.
