Contenido #,Contenido,PDA #,Grado,Descripción
4,"Ética y biodiversidad: factores sociales que propician la convivencia armónica con el medio ambiente basada en el respeto, responsabilidad, justicia social y equidad con la naturaleza.",4,5°,"Dialoga y construye juicios éticos acerca de los seres vivos, y establece compromisos para su trato respetuoso y digno.."
4,"Ética y biodiversidad: factores sociales que propician la convivencia armónica con el medio ambiente basada en el respeto, responsabilidad, justicia social y equidad con la naturaleza.",4,6°,"Valorar la importancia del respeto la colaboración en el cuidado y aprovechamiento sustentable de la biodiversidad, considerándola como parte imprescindible para la vida humana, y cuya protección debe promover la justicia social."
4,"Ética y biodiversidad: factores sociales que propician la convivencia armónica con el medio ambiente basada en el respeto, responsabilidad, justicia social y equidad con la naturaleza.",4,6°,"Indaga y evalúa situaciones que impactan la biodiversidad de México, considerando los valores, las interacciones y acciones personales, familiares, comunitarias y de otras sociedades."
4,"Ética y biodiversidad: factores sociales que propician la convivencia armónica con el medio ambiente basada en el respeto, responsabilidad, justicia social y equidad con la naturaleza.",4,6°,"Propone y pone en práctica, de manera crítica, con juicio ético y de acuerdo con sus posibilidades, acciones de bienestar común para la regeneración y preservación de la biodiversidad en la vida cotidiana.."
5,Derechos humanos: a un ambiente sano y acceso al agua potable.,5,5°,Dialoga acerca del derecho humano a un ambiente sano y adecuado para su desarrollo y bienestar.
5,Derechos humanos: a un ambiente sano y acceso al agua potable.,5,5°,"Investiga la relación entre el derecho a un ambiente sano y las soluciones locales basadas en el trabajo colectivo, critico y justo, para restaurar o reducir la destrucción de la biodiversidad y promover en la escuela, barrio, pueblo o ciudad, su respeto, con responsabilidad y colaboración para protegerla, y aprovecharla de manera sustentable.."
5,Derechos humanos: a un ambiente sano y acceso al agua potable.,5,6°,"Indaga, comprende y dialoga sobre la importancia del agua y su balance con otros elementos del ecosistema global, para garantizar la supervivencia de la biodiversidad, incluido el ser humano."
5,Derechos humanos: a un ambiente sano y acceso al agua potable.,5,6°,"Comprende que la Constitución Política de los Estados Unidos Mexicanos, las leyes nacionales y los tratados internacionales suscritos por México, garantizan los derechos a la salud, a un medio ambiente sano, y el acceso a agua potable."
5,Derechos humanos: a un ambiente sano y acceso al agua potable.,5,6°,"Dialoga y argumenta acerca de cómo ejerce sus derechos humanos a la salud, al agua potable y a un ambiente sano y adecuado para su desarrollo.."
6,"La responsabilidad compartida, el respeto y el consumo sustentable: acciones colectivas a favor de la protección, regeneración y preservación de la biodiversidad y el bienestar socioemocional.",6,5°,"Comprende el largo camino que recorren los productos para llegar a sus hogares, los medios que se utilizan para imponer patrones de consumo y la importancia de consumir lo local, eligiendo lo que compramos de manera responsable y consciente.."
6,"La responsabilidad compartida, el respeto y el consumo sustentable: acciones colectivas a favor de la protección, regeneración y preservación de la biodiversidad y el bienestar socioemocional.",6,6°,"Investiga acciones de consumo sustentable del agua y la biodiversidad, para contribuir a mitigar el impacto negativo de la sociedad en estos sistemas de la naturaleza.."
7,"Riesgos de desastre y crisis humanitarias, asociados a fenómenos naturales y generados por acciones humanas: sus causas y consecuencias, para contribuir, de manera solidaria, a minimizar sus efectos.",7,5°,"Comprende que los desastres no son naturales, sino eventos repentinos que ocasionan daños materiales, humanos y sociales, y que sus efectos pueden ser prevenidos o mitigados Identifica algunos componentes de un desastre, tales como los agentes perturbadores, que pueden ser de origen natural o humano; los agentes afectables, representados por la infraestructura y la comunidad; y los agentes reguladores, que son las instituciones encargadas de dar protección y ayuda a las personas afectadas."
7,"Riesgos de desastre y crisis humanitarias, asociados a fenómenos naturales y generados por acciones humanas: sus causas y consecuencias, para contribuir, de manera solidaria, a minimizar sus efectos.",7,5°,"Identifica en mapas la localidad y la entidad, zonas de seguridad, y describe las rutas para llegar a ellas.."
7,"Riesgos de desastre y crisis humanitarias, asociados a fenómenos naturales y generados por acciones humanas: sus causas y consecuencias, para contribuir, de manera solidaria, a minimizar sus efectos.",7,5°,"Comprende que los efectos de los desastres dependen de las decisiones que las personas tomen, tanto en sus vidas como para su entorno; por ejemplo, cómo y dónde se producen los alimentos y se construyen las viviendas, lo que puede constituir un riesgo, así como cuáles son los programas de gobierno destinados a la prevención, atención y reconstrucción en caso de desastre.."
7,"Riesgos de desastre y crisis humanitarias, asociados a fenómenos naturales y generados por acciones humanas: sus causas y consecuencias, para contribuir, de manera solidaria, a minimizar sus efectos.",7,5°,"Reflexiona y dialoga acerca de las responsabilidades compartidas, para la reducción del riesgo de desastres, con relación a qué le corresponde a la ciudadanía, a las autoridades, al gobierno, a empresarias y empresarios, a las organizaciones de la sociedad civil así como, la importancia de participar en acciones individuales y colectivas encaminadas a la prevención en su comunidad."
7,"Riesgos de desastre y crisis humanitarias, asociados a fenómenos naturales y generados por acciones humanas: sus causas y consecuencias, para contribuir, de manera solidaria, a minimizar sus efectos.",7,5°,"Promueve la empatía con personas que han vivido una situación de desastre, y organizar acciones de ayuda.."
7,"Riesgos de desastre y crisis humanitarias, asociados a fenómenos naturales y generados por acciones humanas: sus causas y consecuencias, para contribuir, de manera solidaria, a minimizar sus efectos.",7,6°,"investiga en noticias, lecturas o narraciones, desastres ocurridos en México y otros países del mundo."
7,"Riesgos de desastre y crisis humanitarias, asociados a fenómenos naturales y generados por acciones humanas: sus causas y consecuencias, para contribuir, de manera solidaria, a minimizar sus efectos.",7,6°,"Indaga sobre riesgos de desastre en el territorio nacional, asociados a fenómenos naturales, los representa de manera cartográfica y localiza las zonas de seguridad."
7,"Riesgos de desastre y crisis humanitarias, asociados a fenómenos naturales y generados por acciones humanas: sus causas y consecuencias, para contribuir, de manera solidaria, a minimizar sus efectos.",7,6°,"Investiga, en distintas fuentes, acerca de las crisis humanitarias actuales, causadas por desastres de tipo natural o antrópico, y que generan desplazamiento de grandes grupos de personas, considerando las razones por las que tuvieron que desplazarse de esa región, ¿a qué lugar llegaron a refugiarse?."
7,"Riesgos de desastre y crisis humanitarias, asociados a fenómenos naturales y generados por acciones humanas: sus causas y consecuencias, para contribuir, de manera solidaria, a minimizar sus efectos.",7,6°,"¿cuáles son las situaciones de peligro que enfrentan en su camino?, ¿por qué se les considera refugiados?, y a ¿quién le corresponde proporcionarles ayuda?."
7,"Riesgos de desastre y crisis humanitarias, asociados a fenómenos naturales y generados por acciones humanas: sus causas y consecuencias, para contribuir, de manera solidaria, a minimizar sus efectos.",7,6°,"Dialoga acerca de cómo se sienten las personas al ser obligadas a abandonar su lugar de origen, dejando atrás su patrimonio y su forma de vida, ¿qué pasa con las familias?, ¿cómo viven niñas, niños y adolescentes?, y ¿cómo afecta esta situación a las mujeres y personas con discapacidad? Identifica los mecanismos de prevención que se utilizan en México y otros países, tales como la alerta sísmica, la alerta temprana para ciclones, la alerta temprana para tsunamis, el monitoreo de volcanes, entre otros, que permiten mitigar el impacto económico y social derivado de dichas eventualidades.."
7,"Riesgos de desastre y crisis humanitarias, asociados a fenómenos naturales y generados por acciones humanas: sus causas y consecuencias, para contribuir, de manera solidaria, a minimizar sus efectos.",7,6°,"Indaga acerca de los organismos internacionales que proporcionan ayuda humanitaria, así como cuáles son sus funciones y qué tipo de ayuda proporciona."
7,"Riesgos de desastre y crisis humanitarias, asociados a fenómenos naturales y generados por acciones humanas: sus causas y consecuencias, para contribuir, de manera solidaria, a minimizar sus efectos.",7,6°,"Comprende que las crisis humanitarias precisan de la colaboración de otros países, aportando ayuda humanitaria."
7,"Riesgos de desastre y crisis humanitarias, asociados a fenómenos naturales y generados por acciones humanas: sus causas y consecuencias, para contribuir, de manera solidaria, a minimizar sus efectos.",7,6°,"Propone acciones que pueden llevar a cabo las personas o comunidades, para minimizar los efectos de las crisis humanitarias en su entidad, país o en otra parte del mundo.."
8,"Construcción de la cultura de paz: análisis de conflictos vecinales y/o territoriales del pasado y del presente entre personas, grupos, comunidades y pueblos para identificar sus causas, cómo se desarrollaron y cómo se resolvieron, destacando el diálogo y la negociación y la tolerancia.",8,5°,"Indaga en fuentes orales, escritas o digitales acerca de conflictos vecinales entre personas y/o grupos de su comunidad, barrio, colonia o ciudad que han ocurrido en años recientes."
8,"Construcción de la cultura de paz: análisis de conflictos vecinales y/o territoriales del pasado y del presente entre personas, grupos, comunidades y pueblos para identificar sus causas, cómo se desarrollaron y cómo se resolvieron, destacando el diálogo y la negociación y la tolerancia.",8,5°,"Analiza críticamente las causas, desarrollo y resolución del conflicto."
8,"Construcción de la cultura de paz: análisis de conflictos vecinales y/o territoriales del pasado y del presente entre personas, grupos, comunidades y pueblos para identificar sus causas, cómo se desarrollaron y cómo se resolvieron, destacando el diálogo y la negociación y la tolerancia.",8,5°,Representa de forma gráfica o artística el proceso que ha seguido el conflicto..
8,"Construcción de la cultura de paz: análisis de conflictos vecinales y/o territoriales del pasado y del presente entre personas, grupos, comunidades y pueblos para identificar sus causas, cómo se desarrollaron y cómo se resolvieron, destacando el diálogo y la negociación y la tolerancia.",8,5°,"Identifica la negociación, la mediación, el diálogo y la empatía, como formas pacíficas para resolver conflictos cotidianos de su escuela o comunidad."
8,"Construcción de la cultura de paz: análisis de conflictos vecinales y/o territoriales del pasado y del presente entre personas, grupos, comunidades y pueblos para identificar sus causas, cómo se desarrollaron y cómo se resolvieron, destacando el diálogo y la negociación y la tolerancia.",8,5°,"Argumenta por qué es necesario resolver conflictos, privilegiando el diálogo, la empatía, la negociación y la mediación para erradicar la violencia y promover la cultura de paz.."
8,"Construcción de la cultura de paz: análisis de conflictos vecinales y/o territoriales del pasado y del presente entre personas, grupos, comunidades y pueblos para identificar sus causas, cómo se desarrollaron y cómo se resolvieron, destacando el diálogo y la negociación y la tolerancia.",8,6°,"Analiza críticamente algunos ejemplos de conflictos territoriales en México en el pasado o el presente vinculados con la disposición, obtención, despojo de recursos, diferencias económicas, políticas, culturales, indefinición de límites territoriales, para valorar las relaciones de justicia, respeto, colaboración, reciprocidad y convivencia armónica, que deben existir entre las personas y países para promover la cultura de paz."
8,"Construcción de la cultura de paz: análisis de conflictos vecinales y/o territoriales del pasado y del presente entre personas, grupos, comunidades y pueblos para identificar sus causas, cómo se desarrollaron y cómo se resolvieron, destacando el diálogo y la negociación y la tolerancia.",8,6°,"Indaga en fuentes bibliográficas, hemerográficas o en narraciones orales, cómo se desarrolló el conflicto, así como los recursos que se usaron para abordarlo."
8,"Construcción de la cultura de paz: análisis de conflictos vecinales y/o territoriales del pasado y del presente entre personas, grupos, comunidades y pueblos para identificar sus causas, cómo se desarrollaron y cómo se resolvieron, destacando el diálogo y la negociación y la tolerancia.",8,6°,Realiza propuestas para promover la cultura de la paz en distintos ámbitos de convivencia..
9,La democracia como forma de gobierno en México y su construcción a través de la historia.,9,5°,"Indaga acerca de las transformaciones en las formas de gobierno de nuestro país, durante el siglo XIX, destacando las luchas entre federalistas y centralistas, mismas que sentaron las bases para la constitución de una República representativa, democrática, laica y federal; así como la participación política de las mujeres en México en el siglo XX."
9,La democracia como forma de gobierno en México y su construcción a través de la historia.,9,5°,"Argumenta por qué se requiere de la participación de todas personas y pueblos que integran una sociedad, considerando el carácter pluricultural y lingüístico del país, para que la democracia sea una forma de vida, en los distintos ámbitos de convivencia.."
9,La democracia como forma de gobierno en México y su construcción a través de la historia.,9,6°,"Analiza críticamente las transformaciones en la forma de gobierno en México durante el siglo XX: el fin del porfiriato, la Revolución Mexicana y la promulgación de la Constitución de 1917, que reafirma el sistema federal, la separación y equilibrio de Poderes; las posteriores reformas legales que garantizan la participación política equitativa e igualitaria, tales como la reforma constitucional de 1953 que reconoce el derecho al voto de las mujeres."
9,La democracia como forma de gobierno en México y su construcción a través de la historia.,9,6°,"Identifica cómo se retomaron las demandas históricas y los conflictos en la construcción de la República representativa, democrática, laica, federal, pluricultural y plurilingüe, que hoy nos rige como país.."
9,La democracia como forma de gobierno en México y su construcción a través de la historia.,9,6°,"Indaga y analiza críticamente algunas experiencias de organización de pueblos originarios, afromexicanos y migrantes, así como otros pueblos y colectivos que dan cuenta de la toma de decisiones conjuntas, para el ejercicio de la autoridad y la corresponsabilidad en la búsqueda del bienestar común.."
10,"Cultura democrática: principios éticos que subyacen en los acuerdos, normas y leyes democráticas, importancia de su cumplimiento y evaluación de su aplicación justa, equitativa igualitaria en la vida cotidiana.",10,5°,"Comprende que la cultura democrática se sustenta en acuerdos, normas y leyes que expresan los principios éticos de igualdad, respeto, responsabilidad, libertad, justicia, honestidad, legalidad, interculturalidad, inclusión, entre otros."
10,"Cultura democrática: principios éticos que subyacen en los acuerdos, normas y leyes democráticas, importancia de su cumplimiento y evaluación de su aplicación justa, equitativa igualitaria en la vida cotidiana.",10,5°,"Analiza críticamente algunos ejemplos de acuerdos, normas y leyes que expresan los principios democráticos."
10,"Cultura democrática: principios éticos que subyacen en los acuerdos, normas y leyes democráticas, importancia de su cumplimiento y evaluación de su aplicación justa, equitativa igualitaria en la vida cotidiana.",10,5°,"Argumenta en favor del cumplimiento de los principios éticos y analiza, de forma crítica, los beneficios que aportan en los ámbitos personal y colectivo, así como en la interrelación de la sociedad.."
10,"Cultura democrática: principios éticos que subyacen en los acuerdos, normas y leyes democráticas, importancia de su cumplimiento y evaluación de su aplicación justa, equitativa igualitaria en la vida cotidiana.",10,6°,"Evalúa la aplicación justa, equitativa e igualitaria de acuerdos, normas y leyes en situaciones cotidianas del ámbito local o nacional, comprende que esto favorece la cultura democrática."
10,"Cultura democrática: principios éticos que subyacen en los acuerdos, normas y leyes democráticas, importancia de su cumplimiento y evaluación de su aplicación justa, equitativa igualitaria en la vida cotidiana.",10,6°,"Argumenta en favor del cumplimiento de los principios de igualdad, respeto, inclusión, responsabilidad, libertad, justicia, legalidad, honestidad, interculturalidad, entre otros, y analiza, de forma crítica, los beneficios de llevarlos a cabo, en los ámbitos personal y colectivo, así como en la interrelación de la sociedad.."
11,"Desafíos para la construcción de comunidades y sociedades inclusivas y equitativas: la violencia de género como un problema estructural, con un peso social, cultural e histórico, a fin de visibilizar sus causas y consecuencias, para erradicarlas buscando la equidad como derecho.",11,5°,"Analiza críticamente las causas y consecuencias sociales, culturales e históricas de la violencia de género, asociadas a estereotipos o prejuicios sobre la feminidad y la masculinidad en sociedades y comunidades patriarcales, que pueden llevar a un trato desigual."
11,"Desafíos para la construcción de comunidades y sociedades inclusivas y equitativas: la violencia de género como un problema estructural, con un peso social, cultural e histórico, a fin de visibilizar sus causas y consecuencias, para erradicarlas buscando la equidad como derecho.",11,5°,"Dialoga sobre cómo transformar los estereotipos o prejuicios de género, para desarrollar masculinidades positivas, que contribuyan a la construcción de comunidades y sociedades inclusivas, equitativas y libres de violencias.."
11,"Desafíos para la construcción de comunidades y sociedades inclusivas y equitativas: la violencia de género como un problema estructural, con un peso social, cultural e histórico, a fin de visibilizar sus causas y consecuencias, para erradicarlas buscando la equidad como derecho.",11,6°,"Analiza críticamente las causas y consecuencias sociales, culturales e históricas de la violencia de género en México y el mundo, como un problema estructural, social, cultura e histórico."
11,"Desafíos para la construcción de comunidades y sociedades inclusivas y equitativas: la violencia de género como un problema estructural, con un peso social, cultural e histórico, a fin de visibilizar sus causas y consecuencias, para erradicarlas buscando la equidad como derecho.",11,6°,"Identifica cómo se naturaliza la desigualdad de género, lo que contribuye a su reproducción."
11,"Desafíos para la construcción de comunidades y sociedades inclusivas y equitativas: la violencia de género como un problema estructural, con un peso social, cultural e histórico, a fin de visibilizar sus causas y consecuencias, para erradicarlas buscando la equidad como derecho.",11,6°,"Identifica algunas formas en las que está presente la desigualdad en las relaciones de pares, en la escuela y la comunidad; por ejemplo, en los sujetos, en los deportes, en las TIC’S, entre otras, y propone cómo transformarlas en nuevas formas de relación, que favorezcan la equidad, respeten y aprecien la diversidad.."
12,"Contribuciones al bienestar colectivo: servicios públicos e infraestructura para satisfacer las necesidades de salud, educación, esparcimiento, comunicación, seguridad y justicia de las personas que habitan la comunidad y el país, así como la rendición de cuentas y el uso transparente de los recursos como parte de una sociedad democrática.",12,5°,"Indaga acerca de las necesidades de salud, esparcimiento, comunicación, seguridad y justicia de las personas de su comunidad, e identifica la infraestructura y servicios públicos que se requieren para satisfacerlas y alcanzar el bienestar colectivo."
12,"Contribuciones al bienestar colectivo: servicios públicos e infraestructura para satisfacer las necesidades de salud, educación, esparcimiento, comunicación, seguridad y justicia de las personas que habitan la comunidad y el país, así como la rendición de cuentas y el uso transparente de los recursos como parte de una sociedad democrática.",12,5°,Identifica de qué manera las personas contribuyen con sus aportaciones y trabajo al funcionamiento de los servicios públicos.
12,"Contribuciones al bienestar colectivo: servicios públicos e infraestructura para satisfacer las necesidades de salud, educación, esparcimiento, comunicación, seguridad y justicia de las personas que habitan la comunidad y el país, así como la rendición de cuentas y el uso transparente de los recursos como parte de una sociedad democrática.",12,5°,"Dialoga acerca del derecho al acceso a la información pública: en qué consiste, por qué es importante y cómo se puede ejercer.."
12,"Contribuciones al bienestar colectivo: servicios públicos e infraestructura para satisfacer las necesidades de salud, educación, esparcimiento, comunicación, seguridad y justicia de las personas que habitan la comunidad y el país, así como la rendición de cuentas y el uso transparente de los recursos como parte de una sociedad democrática.",12,6°,"Analiza los servicios públicos y la infraestructura que benefician a las personas de su comunidad y del país, e identifica cómo es posible contribuir en su mantenimiento y cuidado, con un manejo transparente de los recursos, desde los ámbitos de la sociedad, como el pago de impuestos, trabajo comunitario, tequio, entre otros."
12,"Contribuciones al bienestar colectivo: servicios públicos e infraestructura para satisfacer las necesidades de salud, educación, esparcimiento, comunicación, seguridad y justicia de las personas que habitan la comunidad y el país, así como la rendición de cuentas y el uso transparente de los recursos como parte de una sociedad democrática.",12,6°,"Comprende qué es la rendición de cuentas y la transparencia en el manejo de los recursos públicos, por qué es importante que los ciudadanos la demanden a sus gobernantes y cómo pueden hacerlo.."
13,"El derecho a la protección de la integridad física y mental, ante cualquier forma de maltrato, abuso o explotación de tipo sexual o laboral, así como la identificación de personas e instituciones que pueden apoyar para el ejercicio de ese derecho. La lucha por el reconocimiento de los derechos humanos: la protección de la dignidad de todas las personas y grupos sociales para vivir con gozo y armonía sin importar las diferencias.",13,5°,"Reconoce el derecho de niñas, niños y adolescentes a la protección, al respeto de su integridad y de sus datos personales."
13,"El derecho a la protección de la integridad física y mental, ante cualquier forma de maltrato, abuso o explotación de tipo sexual o laboral, así como la identificación de personas e instituciones que pueden apoyar para el ejercicio de ese derecho. La lucha por el reconocimiento de los derechos humanos: la protección de la dignidad de todas las personas y grupos sociales para vivir con gozo y armonía sin importar las diferencias.",13,5°,"Identifica la importancia de hacer valer sus derechos, así como a las personas, instituciones y leyes que promueven el respeto a los derechos de todas las personas para su bienestar.."
13,"El derecho a la protección de la integridad física y mental, ante cualquier forma de maltrato, abuso o explotación de tipo sexual o laboral, así como la identificación de personas e instituciones que pueden apoyar para el ejercicio de ese derecho. La lucha por el reconocimiento de los derechos humanos: la protección de la dignidad de todas las personas y grupos sociales para vivir con gozo y armonía sin importar las diferencias.",13,6°,"Ejerce el derecho a la protección de la dignidad, integridad y los datos personales contra cualquier forma de maltrato, abuso o explotación de tipo sexual o laboral, de manera presencial o a través de medios electrónicos, en los distintos ámbitos de convivencia (familia, escuela y comunidad)."
13,"El derecho a la protección de la integridad física y mental, ante cualquier forma de maltrato, abuso o explotación de tipo sexual o laboral, así como la identificación de personas e instituciones que pueden apoyar para el ejercicio de ese derecho. La lucha por el reconocimiento de los derechos humanos: la protección de la dignidad de todas las personas y grupos sociales para vivir con gozo y armonía sin importar las diferencias.",13,6°,"Identifica instituciones que brindan protección a niñas, niños y adolescentes ante situaciones de maltrato, abuso o explotación de tipo sexual y laboral y propone acciones de defensa y protección a los derechos de todas las personas.."
14,La lucha por el reconocimiento de los derechos humanos: la protección de la dignidad de todas las personas y grupos sociales para vivir con gozo y armonía sin importar las diferencias.,14,5°,"Indaga en fuentes primarias y secundarias, orales, escritas, bibliográficas, hemerográficas, digitales objetos, entre otras situaciones del pasado y del presente que den cuenta de demandas y luchas sociales de personas y grupos por el reconocimiento de sus derechos humanos como el derecho al voto de las mujeres, los derechos de los trabajadores, el reconocimiento de los grupos LGBTTTIQ+, pueblos originarios entre otros."
