Contenido #,Contenido,PDA #,Grado,Descripción
6,"Fase 5 Pérdida de biodiversidad, problemas medio ambientales en la comunidad, México y el mundo, así como acciones orientadas a fortalecer estilos de vida sustentables.",6,6°,"Indaga y propone acciones orientadas a promover el consumo responsable en la escuela, familia y comunidad para favorecer estilos de vida sustentables y el bienestar común. Indaga proyectos de mejora del medio ambiente desarrollados por diversos pueblos, culturas, grupos y organizaciones de la sociedad civil, dependencias estatales o nacionales; y, reconoce el papel que desempeñan en la prevención y mitigación de diferentes problemáticas medio ambientales."
7,"Fase 5 Costos y beneficios del consumo de agua, energía eléctrica y combustibles en la satisfacción de necesidades personales.",7,6°,"Describe en qué actividades de la casa y la escuela, se utilizan recursos energéticos: energía eléctrica y diversos combustibles (madera, petróleo, carbón, gas), y analiza cómo impactan en el medio ambiente. Indaga y calcula el consumo de energía eléctrica, de gas o carbón que se utiliza en cada actividad, reconoce y practica acciones concretas para disminuir su consumo en casa y escuela."
7,"Fase 5 Costos y beneficios del consumo de agua, energía eléctrica y combustibles en la satisfacción de necesidades personales.",7,6°,"Analiza el costo ambiental que implica el uso de combustibles y energía eléctrica para tomar decisiones de consumo responsable en casa, escuela y comunidad y disminuir el impacto en el medio ambiente."
8,"Fase 5 Propiedades de los materiales; dureza, flexibilidad y permeabilidad y su aplicación en la satisfacción de necesidades , caracterización de los gases con base en sus propiedades.",8,6°,"Comprende que el aire es un gas, a partir de describir sus características: color, olor, sabor y sí se puede comprimir, asir o introducir a un recipiente."
8,"Fase 5 Propiedades de los materiales; dureza, flexibilidad y permeabilidad y su aplicación en la satisfacción de necesidades , caracterización de los gases con base en sus propiedades.",8,6°,"Describe propiedades de los gases al contrastarlos con sólidos y líquidos, con base en el volumen-espacio que ocupan-, la compresibilidad - propiedad de reducir su volumen - la fluidez - propiedad de ocupar todo el espacio del recipiente que los contiene-."
8,"Fase 5 Propiedades de los materiales; dureza, flexibilidad y permeabilidad y su aplicación en la satisfacción de necesidades , caracterización de los gases con base en sus propiedades.",8,6°,"Comprende que los gases, al igual que los líquidos y los sólidos, tienen masa a partir de medirla con ayuda de una balanza."
8,"Fase 5 Propiedades de los materiales; dureza, flexibilidad y permeabilidad y su aplicación en la satisfacción de necesidades , caracterización de los gases con base en sus propiedades.",8,6°,Describe de los cambios de volumen que presenta un gas a partir de experimentar con la variación de la temperatura; comprende que lo ocurrido es por la expansión del gas y no por el aumento de la cantidad de materia de este
9,Fase 5 Cambios permanentes en los materiales y sus implicaciones en la vida diaria.,9,6°,"Explica la combustión y la oxidación de diferentes materiales como cambios permanentes, los factores que intervienen en ellos e identifica sus implicaciones en la vida diaria."
9,Fase 5 Cambios permanentes en los materiales y sus implicaciones en la vida diaria.,9,6°,"Plantea y comprueba hipótesis relacionadas con la combustión, al experimentar con diversos materiales como madera o papel, y describir el cambio en sus propiedades, antes y después del proceso (transformación de las propiedades originales)."
9,Fase 5 Cambios permanentes en los materiales y sus implicaciones en la vida diaria.,9,6°,"Identifica y describe la oxidación de materiales en su entorno, como la de los alimentos (manzanas, plátanos o aguacate), y de metales (hierro), así como, las sustancias o materiales que se utilizan para evitar la oxidación."
9,Fase 5 Cambios permanentes en los materiales y sus implicaciones en la vida diaria.,9,6°,"Indaga y describe las implicaciones medio ambientales, económicas y sociales de los procesos de combustión y oxidación, y acciones que pueden realizarse para disminuir su efecto."
10,Fase 5 Efecto del magnetismo y de la fuerza de gravedad.,10,6°,"Describe el efecto de la fuerza gravitacional sobre los cuerpos, a partir de experimentar con la caída y reposo de objetos, explica y representa con modelos los cambios ocurridos en la caída de objetos."
10,Fase 5 Efecto del magnetismo y de la fuerza de gravedad.,10,6°,"Comprende que la masa es la cantidad de materia de un cuerpo, a diferencia del peso, que es la fuerza con la que la Tierra atrae dicho cuerpo por acción de la gravedad, a partir de actividades prácticas o simuladores que ejemplifiquen la caída de diversos objetos con masas iguales y diferentes, e identifica que el tiempo de caída es independiente de la masa"
11,"Fase 5 Transformaciones de la energía térmica y eléctrica, así como su aplicación tecnológica.",11,6°,"Comprende que la electricidad es una forma de energía que se caracteriza por el movimiento o acumulación de cargas eléctricas, y experimenta con las propiedades de conducción o aislamiento eléctrico, para identificar algunos materiales, como los metales que poseen conductividad eléctrica."
11,"Fase 5 Transformaciones de la energía térmica y eléctrica, así como su aplicación tecnológica.",11,6°,"Describe que hay dos tipos de cargas eléctricas, “positiva (+)” y “negativa (-)”, a partir de las cuales se determinan las interacciones entre los objetos; cuando dos objetos cargados eléctricamente se atraen, significa que sus cargas eléctricas son diferentes (+ -), y si se repelen significa que sus cargas eléctricas son iguales (++; --)."
11,"Fase 5 Transformaciones de la energía térmica y eléctrica, así como su aplicación tecnológica.",11,6°,"Reconoce las propiedades que tienen los materiales para conducir la corriente eléctrica (conductores) y aquellos que no la conducen (aislantes), y los aplica en un circuito eléctrico; experimenta y describe interacciones de atracción y repulsión eléctrica (electricidad estática) de objetos."
11,"Fase 5 Transformaciones de la energía térmica y eléctrica, así como su aplicación tecnológica.",11,6°,Reflexiona acerca del uso de la energía eléctrica para satisfacer necesidades y el impacto negativo en el medio ambiente que produce su generación y consumo.
12,"Fase 5 Sistema Solar y Universo: características de sus componentes, y aportaciones culturales, científicas y tecnológicas que han favorecido su conocimiento.",12,6°,"Describe características de forma, ubicación, tamaño, distancia, color y temperatura de algunos componentes del Universo: galaxias y estrellas. Describe las características principales dela Vía Láctea, y la reconoce como la galaxia en la que se ubica el Sistema Solar. Indaga, argumenta y valora la importancia de diversas aportaciones culturales, científicas y tecnológicas, entre ellas, los telescopios, satélites artificiales y sondas espaciales en la investigación y conocimiento del Universo."
13,Fase 5 Estudio de los números.,13,6°,"Expresa oralmente la sucesión numérica hasta billones, en español y hasta donde sea posible, en su lengua materna, de manera ascendente y descendente a partir de un número natural dado. Ordena, lee y escribe números naturales de más de nueve cifras e interpreta números decimales en diferentes contextos. Identifica semejanzas y diferencias entre el sistema de numeración decimal y otros sistemas como el maya y el romano."
14,"Fase 5 Suma y resta, su relación como operaciones inversas.",14,6°,"A partir de situaciones problemáticas vinculadas a diferentes contextos, suma y resta números decimales y fracciones con diferentes denominadores. Utiliza, explica y comprueba sus estrategias para calcular mentalmente sumas y restas de dos números decimales hasta centésimos."
15,"Fase 5 Multiplicación y división, su relación como operaciones inversas.",15,6°,Resuelve situaciones problemáticas vinculadas a diferentes contextos que implican dividir números decimales entre naturales. Resuelve situaciones problemáticas vinculadas a diferentes contextos que implican dividir números fraccionarios entre números naturales.
16,Fase 5 Relaciones de proporcionalidad.,16,6°,"Resuelve situaciones problemáticas vinculadas a diferentes contextos que implican comparar razones expresadas con dos números naturales y con una fracción. Utiliza, explica y comprueba sus estrategias para calcular mentalmente los porcentajes: 50%, 25%, 10% y 1%, de un número natural. Resuelve situaciones problemáticas a diferentes contextos que implican calcular el tanto por ciento de una cantidad o el porcentaje que representa una cantidad de otra."
17,Fase 5 Cuerpos geométricos y sus características.,17,6°,Explora y reconoce las características del cilindro y cono; anticipa y comprueba desarrollos planos que permiten construirlos.
18,Fase 5 Figuras geométricos y sus características.,18,6°,"Identifica y comprueba en diferentes objetos y dibujos con forma circular, la relación que existe entre la circunferencia y el diámetro (valor aproximado de “pi”). Utiliza instrumentos geométricos para trazar polígonos regulares. Lee, interpreta y elabora planos para comunicar la ubicación de seres vivos y objetos. Resuelve situaciones que requieren ubicar puntos en el primer cuadrante del plano cartesiano."
19,Fase 5 Ubicación espacial.,19,6°,"Lee, interpreta y elabora planos para comunicar la ubicación de seres vivos y objetos. Resuelve situaciones que requieren ubicar puntos en el primer cuadrante del plano cartesiano."
21,"Fase 5 Perímetro, área y noción de volumen.",21,6°,"Resuelve situaciones problemáticas que implican calcular el perímetro y área de figuras compuestas por triángulos y cuadriláteros; utiliza unidades convencionales (m, cm, m2, y cm2) para expresar sus resultados. Resuelve problemas que implican construir, estimar y comparar el volumen de cuerpos y prismas rectos rectangulares mediante el conteo de cubos, y reconoce que existen diferentes cuerpos con el mismo volumen,"
22,Fase 5 Organización e interpretación de datos.,22,6°,"Interpreta información cuantitativa y cualitativa contenida en tablas, gráficas de barras y circulares para responder preguntas vinculadas a diferentes contextos; construye gráficas de barras. Genera y organiza datos, determina la moda, la media aritmética y el rango para responder preguntas vinculadas a diferentes contextos."
23,Fase 5 Nociones de probabilidad.,23,6°,"Clasifica eventos de diversos contextos utilizando términos como seguro, imposible, probable, uy probable o poco probable que sucedan. A partir de distintas situaciones azarosas, determina los resultados posibles y los representa en tablas de doble entrada o en diagramas de árbol."
