Contenido #,Contenido,PDA #,Grado,Descripción
9,Exposición sobre temas relacionados con el cuidado de la salud.,9,6°,"Usa un léxico formal y mantiene o recupera la atención de la audiencia haciendo inflexiones de voz, ademanes, gestos, preguntas."
9,Exposición sobre temas relacionados con el cuidado de la salud.,9,6°,"Aclara las dudas que le plantean y, en general, atiende los comentarios u opiniones que le comparten acerca de lo expuesto.."
9,Exposición sobre temas relacionados con el cuidado de la salud.,9,6°,"Como audiencia Comprende lo que escucha, apunta lo que le interesa, pregunta y comenta sobre lo expuesto, y argumenta sus opiniones y divergencias.."
10,Producción y envío de cartas personales.,10,5°,Lee distintas cartas personales reales y literarias.
10,Producción y envío de cartas personales.,10,5°,Reflexiona sobre las características y funciones de las cartas personales enviadas por correo postal y electrónico.
10,Producción y envío de cartas personales.,10,5°,"Expresa sentimientos, ideas y experiencias por medio de cartas, pensando en destinatarias y destinatarios específicos.."
10,Producción y envío de cartas personales.,10,5°,"Reconoce palabras y expresiones que señalan tiempo y espacio en las cartas personales: allá, aquí, ahí, acá, hace tiempo."
10,Producción y envío de cartas personales.,10,5°,Envía las cartas que escribe a través del correo postal y/o electrónico..
10,Producción y envío de cartas personales.,10,6°,Lee distintas cartas personales reales y literarias y analiza sus características.
10,Producción y envío de cartas personales.,10,6°,"Discute sobre las similitudes y diferencias, así como sobre las ventajas y desventajas del correo postal y el electrónico."
10,Producción y envío de cartas personales.,10,6°,"Reconoce la estructura de la información de las direcciones postales y electrónicas de destinatarias, destinatarios y remitentes.."
10,Producción y envío de cartas personales.,10,6°,"Expresa sentimientos, ideas y experiencias por medio de cartas, en función de las destinatarias y los destinatarios y empleando adverbios de tiempo y lugar: ayer, hoy, mañana, anoche, ahora, después, luego, nunca, jamás, aquí, allá, allí, arriba, abajo."
10,Producción y envío de cartas personales.,10,6°,Envía las cartas que escribe a través del correo postal y/o electrónico..
11,Interpretación y producción de anuncios publicitarios de productos o servicios ofrecidos en la comunidad.,11,5°,"Analiza anuncios publicitarios impresos y electrónicos, e identifica sus características y funciones."
11,Interpretación y producción de anuncios publicitarios de productos o servicios ofrecidos en la comunidad.,11,5°,"Reflexiona sobre los recursos empleados para persuadir a los consumidores, como las imágenes que utilizan y, en particular, las características del lenguaje escrito; por ejemplo, uso de adjetivos, rimas, juegos de palabras, metáforas y comparaciones, así como la brevedad.."
11,Interpretación y producción de anuncios publicitarios de productos o servicios ofrecidos en la comunidad.,11,5°,Identifica los productos y servicios ofrecidos en su comunidad que desea publicitar.
11,Interpretación y producción de anuncios publicitarios de productos o servicios ofrecidos en la comunidad.,11,5°,"Elabora anuncios publicitarios en los que emplea distintas estrategias textuales para persuadir a su público objetivo, cuidando la distribución gráfica; por ejemplo, el tamaño y colocación de texto e imagen, así como la claridad."
11,Interpretación y producción de anuncios publicitarios de productos o servicios ofrecidos en la comunidad.,11,5°,Difunde con las personas de la comunidad los anuncios publicitarios elaborados..
11,Interpretación y producción de anuncios publicitarios de productos o servicios ofrecidos en la comunidad.,11,6°,"Recopila y analiza anuncios publicitarios elaborados con distintos fines; por ejemplo, comerciales, políticos y sociales."
11,Interpretación y producción de anuncios publicitarios de productos o servicios ofrecidos en la comunidad.,11,6°,"Reflexiona sobre las características y funciones de las frases publicitarias empleadas en los anuncios publicados en medios impresos y electrónicos, y analiza el usos de estereotipos, frases sugestivas, juegos de palabras y demás recursos lingüísticos y gráficos.."
11,Interpretación y producción de anuncios publicitarios de productos o servicios ofrecidos en la comunidad.,11,6°,Adopta una postura crítica ante los mensajes publicitarios y discute sobre ella con sus compañeras y compañeros.
11,Interpretación y producción de anuncios publicitarios de productos o servicios ofrecidos en la comunidad.,11,6°,"Elabora anuncios publicitarios sobre los productos y servicios ofrecidos en su comunidad, en los que considera la disposición gráfica y el uso de adjetivos, frases adjetivas, adverbios y figuras retóricas como analogías, metáforas, comparaciones, rimas, hipérboles y demás juegos de palabras."
11,Interpretación y producción de anuncios publicitarios de productos o servicios ofrecidos en la comunidad.,11,6°,"Difunde con las personas de la comunidad los anuncios publicitarios elaborados, así como su postura crítica ante los mensajes publicitarios analizados.."
12,Seguimiento crítico de noticias en diferentes medios de comunicación escrita.,12,5°,"Expresa interés por una noticia particular y busca notas informativas relacionadas en distintos medios de comunicación escrita: periódicos, revistas, portales de internet.."
12,Seguimiento crítico de noticias en diferentes medios de comunicación escrita.,12,5°,Da seguimiento a las noticias de su interés en diferentes medios de comunicación escrita..
12,Seguimiento crítico de noticias en diferentes medios de comunicación escrita.,12,5°,"Analiza los elementos que componen las notas informativas sobre noticias de su interés en los diferentes medios de comunicación escrita: títulos, balazos, entradillas, tipografías, usos de espacios, puntuación, elementos gráficos, formas de referirse a las personas o lugares involucrados.."
12,Seguimiento crítico de noticias en diferentes medios de comunicación escrita.,12,5°,Compara las diferencias y similitudes en las distintas formas de presentar las noticias de su interés.
12,Seguimiento crítico de noticias en diferentes medios de comunicación escrita.,12,5°,Comparte sus reflexiones sobre los hechos noticiosos de su interés y sobre la experiencia de darles seguimiento en diferentes medios de comunicación escrita..
12,Seguimiento crítico de noticias en diferentes medios de comunicación escrita.,12,6°,"Consulta distintos medios de comunicación escrita y seleccionada noticias de su interés, justificando las razones de su elección.."
12,Seguimiento crítico de noticias en diferentes medios de comunicación escrita.,12,6°,"Da seguimiento a las noticias de su interés en distintos medios de comunicación escrita e identifica las fuentes de las que proviene la información: testimonios, agencias de noticias, otros diarios y revistas.."
12,Seguimiento crítico de noticias en diferentes medios de comunicación escrita.,12,6°,"Identifica relaciones de contraste, complementariedad, causa-consecuencia y temporalidad entre las diferentes notas informativas sobre el mismo hecho noticioso."
12,Seguimiento crítico de noticias en diferentes medios de comunicación escrita.,12,6°,"Reflexiona sobre las diferentes formas de expresar y abordar el mismo hecho noticioso en diferentes medios de comunicación escrita: extensión, manera de presentarlo, opiniones de las autoras y los autores, tipo de información que se revela.."
12,Seguimiento crítico de noticias en diferentes medios de comunicación escrita.,12,6°,Escribe y comparte sus conclusiones sobre el hecho noticioso y sus reflexiones sobre las razones por las que pueden presentarse de diferente manera en cada medio de comunicación escrita.
13,Comprensión y producción de textos para gestionar servicios públicos.,13,5°,"Explora distintos formularios para gestionar servicios públicos: los que brinda la escuela, la biblioteca o, en general, la comunidad."
13,Comprensión y producción de textos para gestionar servicios públicos.,13,5°,Reflexiona tanto sobre la utilidad de esta clase de documentos como sobre sus características y funciones.
13,Comprensión y producción de textos para gestionar servicios públicos.,13,5°,Llena diferentes formularios e identifica el tipo de información que incluyen y solicitan..
13,Comprensión y producción de textos para gestionar servicios públicos.,13,5°,Reconoce la utilidad de los formularios para gestionar servicios públicos.
13,Comprensión y producción de textos para gestionar servicios públicos.,13,6°,"Dialoga con sus pares sobre los servicios públicos que podrían gestionar para mejorar su entorno natural y social, define con sus compañeras y compañeros cuál gestionarán y averiguan a qué persona o institución deben dirigirse.."
13,Comprensión y producción de textos para gestionar servicios públicos.,13,6°,Reflexiona sobre las características de las cartas formales..
13,Comprensión y producción de textos para gestionar servicios públicos.,13,6°,"Escribe con sus compañeras y compañeros una carta formal, en la que explican, por un lado, el servicio público que solicitan, y, por otro, las razones."
13,Comprensión y producción de textos para gestionar servicios públicos.,13,6°,"Emplea mayúsculas al inicio de los párrafos y de los nombres propios, así como punto y seguido, punto y aparte, dos puntos y coma para ordenar las oraciones y los párrafos.."
13,Comprensión y producción de textos para gestionar servicios públicos.,13,6°,"Envía, con apoyo del profesor o profesora, la carta formal y le da seguimiento a la solicitud."
14,Elaboración de un triptico informativo sobre la prevención de algún problema colectivo.,14,5°,Recopila y analiza distintos trípticos informativos para conocer sus características y funciones.
14,Elaboración de un triptico informativo sobre la prevención de algún problema colectivo.,14,5°,"Determina, por medio del diálogo con sus compañeras y compañeros, algún problema colectivo que pueda prevenirse, relacionado con la salud, la violencia, el bienestar."
14,Elaboración de un triptico informativo sobre la prevención de algún problema colectivo.,14,5°,"Investiga en varias fuentes sobre el problema colectivo que quieren prevenir y, en común acuerdo con sus pares, integra la información más relevante en un texto breve que incluya nexos que ayuden a que las ideas se presenten de manera ordenada y coherente.."
14,Elaboración de un triptico informativo sobre la prevención de algún problema colectivo.,14,5°,"Organiza la información textual y gráfica en un tríptico en el que se defina el problema que quieren prevenir y las razones para hacerlo, así como las medidas de prevención y las personas, fuentes o instituciones a las cuales es posible recurrir para profundizar en el asunto o buscar ayuda."
14,Elaboración de un triptico informativo sobre la prevención de algún problema colectivo.,14,5°,Presenta y difunde el tríptico con la comunidad escolar..
14,Elaboración de un triptico informativo sobre la prevención de algún problema colectivo.,14,6°,Indaga y reflexiona sobre las características y funciones de los trípticos informativos.
14,Elaboración de un triptico informativo sobre la prevención de algún problema colectivo.,14,6°,"Investiga en diferentes fuentes impresas y electrónicas, y por medio de entrevistas con personas de la comunidad, sobre algún problema colectivo que pueda prevenirse sobre las maneras de lograrlo."
14,Elaboración de un triptico informativo sobre la prevención de algún problema colectivo.,14,6°,"Comparte con sus compañeras y compañeros la información investigada y dialoga para que, entre todos y todas, reflexionen sobre la relevancia de la prevención y elijan el problema colectivo sobre el que harán un tríptico informativo.."
14,Elaboración de un triptico informativo sobre la prevención de algún problema colectivo.,14,6°,"Investiga con mayor profundidad sobre el problema colectivo que hayan elegido e integran la información en un texto breve que incluirán en un tríptico que contenga portada, imágenes, gráficas, tablas, cuadros, fuentes de consulta, datos de personas o instituciones de apoyo, etcétera."
14,Elaboración de un triptico informativo sobre la prevención de algún problema colectivo.,14,6°,Presenta y difunde el tríptico con la comunidad..
15,Reconocimiento de la diversidad lingüística de México.,15,5°,Investiga en fuentes impresas y/o electrónicas sobre la diversidad lingüística en México y sobre la influencia de las lenguas originarias en el español en México.
15,Reconocimiento de la diversidad lingüística de México.,15,5°,"Averigua por medio de entrevistas con personas adultas mayores y la consulta de diccionarios, algunas palabras usuales en el español mexicano que provienen de lenguas originarias.."
15,Reconocimiento de la diversidad lingüística de México.,15,5°,"Registra las palabras sobre las que averiguo, comprende su significado y, de ser posible en su historia."
15,Reconocimiento de la diversidad lingüística de México.,15,5°,Comparte el resultado de su investigación.
15,Reconocimiento de la diversidad lingüística de México.,15,5°,Reflexiona sobre la diversidad lingüística en México y valora su riqueza..
15,Reconocimiento de la diversidad lingüística de México.,15,6°,"Identifica qué lenguas se hablan en su familia, localidad y/o región."
15,Reconocimiento de la diversidad lingüística de México.,15,6°,"Investiga sobre las lenguas que se hablan en su familia, localidad y/o región, por medio de entrevistas y fuentes impresas y electrónicas."
15,Reconocimiento de la diversidad lingüística de México.,15,6°,"Escribe un texto sobre los resultados de su investigación empleando comillas para diferenciar las palabras de otras y otros de las suyas, e incluyendo las referencias de las fuentes consultadas."
15,Reconocimiento de la diversidad lingüística de México.,15,6°,Comparte el resultado de su investigación..
15,Reconocimiento de la diversidad lingüística de México.,15,6°,Reflexiona sobre las diferentes formas de valorar las lenguas en diversos contextos y sobre las posibles razones por las que esto ocurre..
16,Interpretación y valoración de manifestaciones culturales y artísticas de México y del mundo.,16,5°,"Explora manifestaciones culturales y artísticas de diversos orígenes, e identifica sus elementos, para recrearlos mediante textos y otras producciones artísticas que amplíen sus concepciones de ser y estar en el mundo.."
16,Interpretación y valoración de manifestaciones culturales y artísticas de México y del mundo.,16,5°,"Relaciona el uso de textos, imágenes, colores, objetos, sonidos, silencios, aromas y movimientos, presentes en manifestaciones culturales y artísticas, con los que infiere su significado, a partir de intereses, perspectivas y creencias propias."
16,Interpretación y valoración de manifestaciones culturales y artísticas de México y del mundo.,16,5°,"Construye significados en lo individual y colectivo, a partir de la observación y comprensión de sonidos, gestos, formas, colores, texturas, objetos, aromas, movimientos, así como del contexto de creación de manifestaciones culturales y artísticas.."
16,Interpretación y valoración de manifestaciones culturales y artísticas de México y del mundo.,16,6°,"Reconoce ideales y temáticas sociales que se imprimieron en ciertas manifestaciones culturales y artísticas, en un tiempo y espacio determinados."
16,Interpretación y valoración de manifestaciones culturales y artísticas de México y del mundo.,16,6°,"Analiza las partes y elementos que conforman una manifestación cultural o artística, y reconoce la multiplicidad de significados, puntos de vista y concepciones del mundo en ella."
16,Interpretación y valoración de manifestaciones culturales y artísticas de México y del mundo.,16,6°,"Reconoce símbolos presentes en manifestaciones culturales y artísticas, a partir del análisis e interpretación de formas, colores, texturas, sonidos, objetos, aromas, movimientos y gestos, que contienen.."
17,Apropiación e intervención artística en el espacio comunitario.,17,5°,"Plantea propuestas creativas de atención y/o solución, al identificar y socializar necesidades, intereses y problemas de la comunidad."
17,Apropiación e intervención artística en el espacio comunitario.,17,5°,"Representa problemas detectadas en su comunidad, por medio de historietas, maquetas, improvisaciones teatrales, una secuencia dancística o una canción popular donde modifique su letra para compartir su perspectiva con otras personas."
17,Apropiación e intervención artística en el espacio comunitario.,17,5°,"Planea e interviene un espacio de la escuela o la comunidad, utilizando objetos y materiales a su alcance, así como su cuerpo, sonidos y gestos.."
17,Apropiación e intervención artística en el espacio comunitario.,17,6°,"Reflexiona en colectivo acerca de las maneras en que un espacio puede ser mejorado, y lo lleva a cabo mediante la planeación de expresiones artísticas, tales como perfomance, videoarte, instalación, escultura o teatro comunitario."
17,Apropiación e intervención artística en el espacio comunitario.,17,6°,Representa en colectivo problemas de la comunidad para visibilizarlas mediante propuestas artísticas ante los demás..
17,Apropiación e intervención artística en el espacio comunitario.,17,6°,"Crea producciones artísticas con distintos lenguajes: oral, escrito, alternativo, musical, visual, teatral o dancístico, para transformar de manera efímera, o incluso permanentemente, un espacio público de la comunidad, a favor del bienestar social.."
18,Análisis de cuentos y poemas para su disfrute y comprensión.,18,5°,"Lee y selecciona cuentos y poemas mexicanos a partir de sus intereses y gustos, y comparte los motivos de su elección."
18,Análisis de cuentos y poemas para su disfrute y comprensión.,18,5°,"Analiza cuentos y poemas, y expresa oralmente sus interpretaciones de estos."
18,Análisis de cuentos y poemas para su disfrute y comprensión.,18,5°,Distingue las características tanto de los cuentos como de los poemas.
18,Análisis de cuentos y poemas para su disfrute y comprensión.,18,5°,Organiza y participa en un recital literario en el que lee en voz alta cuentos y poemas para la comunidad escolar.
18,Análisis de cuentos y poemas para su disfrute y comprensión.,18,5°,"Crea poemas y cuentos en colectivo a partir de historias propias, familiares o populares.."
18,Análisis de cuentos y poemas para su disfrute y comprensión.,18,6°,selecciona y lee cuentos y poemas del mundo a partir de sus intereses y gustos.
18,Análisis de cuentos y poemas para su disfrute y comprensión.,18,6°,"Intercambia con sus pares los cuentos y poemas que más le gustaron, y discute sobre su significado."
18,Análisis de cuentos y poemas para su disfrute y comprensión.,18,6°,Reconoce las características tanto de cuentos como de poemas.
18,Análisis de cuentos y poemas para su disfrute y comprensión.,18,6°,"Elabora una antología con los cuentos y poemas seleccionados, así como con cuentos de producción propia, que incluya título, portada, portadilla, índice, ilustraciones, comentarios sobre la interpretación de cada texto y nombres de las y los participantes."
18,Análisis de cuentos y poemas para su disfrute y comprensión.,18,6°,Comparte la antología con la comunidad educativa y deja un ejemplar en la biblioteca escolar..
19,"Combinación de elementos visuales, sonoros y corporales, en composiciones artísticas colectivas, para expresar rasgos de sus identidades personal y colectiva.",19,5°,"Relaciona movimientos corporales con sonidos producidos con objetos del entorno, el cuerpo y/o la voz, en secuencias colectivas que narran una historia propia que les es significativa."
19,"Combinación de elementos visuales, sonoros y corporales, en composiciones artísticas colectivas, para expresar rasgos de sus identidades personal y colectiva.",19,5°,"Explora sonidos graves, agudos, rápidos, lentos, fuentes, débiles, largos, cortos, con pausas y acentos, para relacionarlos con la voz y características de un personaje, que crea a partir de objetos cotidianos y de sus rasgos de identidad personal.."
19,"Combinación de elementos visuales, sonoros y corporales, en composiciones artísticas colectivas, para expresar rasgos de sus identidades personal y colectiva.",19,5°,"Recrea colectivamente una misma escena o paisaje de su entorno natural o social, con movimientos corporales y sonidos, y posteriormente con objetos en una secuencia animada (stop motion) o una historieta."
