Contenido #,Contenido,PDA #,Grado,Descripción
8,"Construcción de la cultura de paz: análisis de conflictos vecinales y/o territoriales del pasado y del presente entre personas, grupos, comunidades y pueblos para identificar sus causas, cómo se desarrollaron y cómo se resolvieron, destacando el diálogo y la negociación y la tolerancia.",8,5°,"Identifica la negociación, la mediación, el diálogo y la empatía, como formas pacíficas para resolver conflictos cotidianos de su escuela o comunidad."
8,"Construcción de la cultura de paz: análisis de conflictos vecinales y/o territoriales del pasado y del presente entre personas, grupos, comunidades y pueblos para identificar sus causas, cómo se desarrollaron y cómo se resolvieron, destacando el diálogo y la negociación y la tolerancia.",8,5°,"Argumenta por qué es necesario resolver conflictos, privilegiando el diálogo, la empatía, la negociación y la mediación para erradicar la violencia y promover la cultura de paz.."
9,La democracia como forma de gobierno en México y su construcción a través de la historia.,9,5°,"Indaga acerca de las transformaciones en las formas de gobierno de nuestro país, durante el siglo XIX, destacando las luchas entre federalistas y centralistas, mismas que sentaron las bases para la constitución de una República representativa, democrática, laica y federal; así como la participación política de las mujeres en México en el siglo XX."
9,La democracia como forma de gobierno en México y su construcción a través de la historia.,9,5°,"Argumenta por qué se requiere de la participación de todas personas y pueblos que integran una sociedad, considerando el carácter pluricultural y lingüístico del país, para que la democracia sea una forma de vida, en los distintos ámbitos de convivencia.."
10,"Cultura democrática: principios éticos que subyacen en los acuerdos, normas y leyes democráticas, importancia de su cumplimiento y evaluación de su aplicación justa, equitativa igualitaria en la vida cotidiana.",10,5°,"Comprende que la cultura democrática se sustenta en acuerdos, normas y leyes que expresan los principios éticos de igualdad, respeto, responsabilidad, libertad, justicia, honestidad, legalidad, interculturalidad, inclusión, entre otros."
10,"Cultura democrática: principios éticos que subyacen en los acuerdos, normas y leyes democráticas, importancia de su cumplimiento y evaluación de su aplicación justa, equitativa igualitaria en la vida cotidiana.",10,5°,"Analiza críticamente algunos ejemplos de acuerdos, normas y leyes que expresan los principios democráticos."
10,"Cultura democrática: principios éticos que subyacen en los acuerdos, normas y leyes democráticas, importancia de su cumplimiento y evaluación de su aplicación justa, equitativa igualitaria en la vida cotidiana.",10,5°,"Argumenta en favor del cumplimiento de los principios éticos y analiza, de forma crítica, los beneficios que aportan en los ámbitos personal y colectivo, así como en la interrelación de la sociedad.."
11,"Desafíos para la construcción de comunidades y sociedades inclusivas y equitativas: la violencia de género como un problema estructural, con un peso social, cultural e histórico, a fin de visibilizar sus causas y consecuencias, para erradicarlas buscando la equidad como derecho.",11,5°,"Analiza críticamente las causas y consecuencias sociales, culturales e históricas de la violencia de género, asociadas a estereotipos o prejuicios sobre la feminidad y la masculinidad en sociedades y comunidades patriarcales, que pueden llevar a un trato desigual."
11,"Desafíos para la construcción de comunidades y sociedades inclusivas y equitativas: la violencia de género como un problema estructural, con un peso social, cultural e histórico, a fin de visibilizar sus causas y consecuencias, para erradicarlas buscando la equidad como derecho.",11,5°,"Dialoga sobre cómo transformar los estereotipos o prejuicios de género, para desarrollar masculinidades positivas, que contribuyan a la construcción de comunidades y sociedades inclusivas, equitativas y libres de violencias.."
12,"Contribuciones al bienestar colectivo: servicios públicos e infraestructura para satisfacer las necesidades de salud, educación, esparcimiento, comunicación, seguridad y justicia de las personas que habitan la comunidad y el país, así como la rendición de cuentas y el uso transparente de los recursos como parte de una sociedad democrática.",12,5°,"Indaga acerca de las necesidades de salud, esparcimiento, comunicación, seguridad y justicia de las personas de su comunidad, e identifica la infraestructura y servicios públicos que se requieren para satisfacerlas y alcanzar el bienestar colectivo."
12,"Contribuciones al bienestar colectivo: servicios públicos e infraestructura para satisfacer las necesidades de salud, educación, esparcimiento, comunicación, seguridad y justicia de las personas que habitan la comunidad y el país, así como la rendición de cuentas y el uso transparente de los recursos como parte de una sociedad democrática.",12,5°,Identifica de qué manera las personas contribuyen con sus aportaciones y trabajo al funcionamiento de los servicios públicos.
12,"Contribuciones al bienestar colectivo: servicios públicos e infraestructura para satisfacer las necesidades de salud, educación, esparcimiento, comunicación, seguridad y justicia de las personas que habitan la comunidad y el país, así como la rendición de cuentas y el uso transparente de los recursos como parte de una sociedad democrática.",12,5°,"Dialoga acerca del derecho al acceso a la información pública: en qué consiste, por qué es importante y cómo se puede ejercer.."
13,"El derecho a la protección de la integridad física y mental, ante cualquier forma de maltrato, abuso o explotación de tipo sexual o laboral, así como la identificación de personas e instituciones que pueden apoyar para el ejercicio de ese derecho. La lucha por el reconocimiento de los derechos humanos: la protección de la dignidad de todas las personas y grupos sociales para vivir con gozo y armonía sin importar las diferencias.",13,5°,"Reconoce el derecho de niñas, niños y adolescentes a la protección, al respeto de su integridad y de sus datos personales."
13,"El derecho a la protección de la integridad física y mental, ante cualquier forma de maltrato, abuso o explotación de tipo sexual o laboral, así como la identificación de personas e instituciones que pueden apoyar para el ejercicio de ese derecho. La lucha por el reconocimiento de los derechos humanos: la protección de la dignidad de todas las personas y grupos sociales para vivir con gozo y armonía sin importar las diferencias.",13,5°,"Identifica la importancia de hacer valer sus derechos, así como a las personas, instituciones y leyes que promueven el respeto a los derechos de todas las personas para su bienestar.."
14,La lucha por el reconocimiento de los derechos humanos: la protección de la dignidad de todas las personas y grupos sociales para vivir con gozo y armonía sin importar las diferencias.,14,5°,"Indaga en fuentes primarias y secundarias, orales, escritas, bibliográficas, hemerográficas, digitales objetos, entre otras situaciones del pasado y del presente que den cuenta de demandas y luchas sociales de personas y grupos por el reconocimiento de sus derechos humanos como el derecho al voto de las mujeres, los derechos de los trabajadores, el reconocimiento de los grupos LGBTTTIQ+, pueblos originarios entre otros."
14,La lucha por el reconocimiento de los derechos humanos: la protección de la dignidad de todas las personas y grupos sociales para vivir con gozo y armonía sin importar las diferencias.,14,5°,"Identifica las consecuencias de no respetar los derechos de las personas y se compromete a promover su respeto en sus distintos ámbitos de convivencia (familia, escuela y comunidad).."
15,"Cumplimiento de los derechos humanos: estudio de casos de actos de discriminación, racismo o violencias que suceden actualmente en México y el mundo.",15,5°,"Analiza críticamente un caso de racismo, discriminación o violencias en México, identificando las causas y las consecuencias culturales, económicas, políticas y sociales que se derivan del análisis, y propone acciones solidarias que favorezcan el respeto y el cumplimiento de los derechos humanos.."
16,"Valores y prácticas de los pueblos originarios y afromexicanos; el respeto, la reciprocidad y el beneficio mutuo como valores fundamentales de la relación con la naturaleza y con otras personas.",16,5°,"Dialoga acerca de las características de la convivencia, sustentada en la práctica del respeto, la reciprocidad y el beneficio mutuo, en la relación armónica con la naturaleza, y con otros seres humanos."
16,"Valores y prácticas de los pueblos originarios y afromexicanos; el respeto, la reciprocidad y el beneficio mutuo como valores fundamentales de la relación con la naturaleza y con otras personas.",16,5°,"Identifica experiencias de convivencia en algunos pueblos originarios, afromexicanos o grupos urbanos, a fin de valorar los beneficios de esta forma de interacción, para practicar el buen vivir.."
17,"Pueblos y culturas de América y el mundo: el respeto a las costumbres, tradiciones y formas de vivir de diferentes culturas.",17,5°,"Explora la vida cotidiana de pueblos originarios, comunidades y grupos sociales de diferentes lugares del Continente Americano, del pasado y el presente."
17,"Pueblos y culturas de América y el mundo: el respeto a las costumbres, tradiciones y formas de vivir de diferentes culturas.",17,5°,"Identifica cambios y permanencias de diversas identidades culturales y cosmovisiones, que expresan formas de relacionarse con los demás, con la naturaleza, con el cosmos y consigo mismo."
17,"Pueblos y culturas de América y el mundo: el respeto a las costumbres, tradiciones y formas de vivir de diferentes culturas.",17,5°,"Localiza el Continente Americano y describe las características (clima, relieve, aguas continentales y oceánicas, poblaciones, diversidad sociocultural y lingüística).."
17,"Pueblos y culturas de América y el mundo: el respeto a las costumbres, tradiciones y formas de vivir de diferentes culturas.",17,5°,"Reconoce los criterios a partir de los cuales el Continente Americano se subdivide en regiones geográficas de América del Norte, América Central, las Antillas y Sudamérica o América del Sur, así como sus rasgos culturales y algunos procesos históricos vividos en los que se ha denominado América anglosajona y América Latina, identificando algunas causas de las desigualdades sociales, económicas y educativas entre ambas regiones.."
18,Movimientos sociales en el México de los siglos XIX y XX: la Independencia y la Revolución Mexicana.,18,5°,"Indaga en fuentes bibliográficas, hemerográficas, digitales y fotográficas, las causas del movimiento de independencia, la injusticia social, las confrontaciones ideológicas entre grupos de criollos y peninsulares."
18,Movimientos sociales en el México de los siglos XIX y XX: la Independencia y la Revolución Mexicana.,18,5°,"Dialoga acerca de los ideales que impulsaron el movimiento independistas, tales como la libertad, la justicia, la abolición de la esclavitud, la igualdad de derechos y la defensa de la soberanía."
18,Movimientos sociales en el México de los siglos XIX y XX: la Independencia y la Revolución Mexicana.,18,5°,"Analiza la participación de las y los protagonistas del movimiento de independencia, por ejemplo: Miguel Hidalgo y Costillas, Josefa Ortiz de Domínguez, José María Morelos y Pavón, Ignacio Allende, Leona Vicario, Vicente Guerrero y Agustín de Iturbide.."
18,Movimientos sociales en el México de los siglos XIX y XX: la Independencia y la Revolución Mexicana.,18,5°,"Analiza la participación de grupos no visibilizados: personas esclavizadas, pueblos originarios, afrodescendientes, migrantes, mujeres, niñas, niños, jóvenes y personas adultas mayores, entre otros."
18,Movimientos sociales en el México de los siglos XIX y XX: la Independencia y la Revolución Mexicana.,18,5°,"Identifica acontecimientos, personas y lugares representativos desde el inicio hasta la consumación de la independencia de México, reconociendo los cambios en el territorio de lo que aún se denomina la Nueva España."
18,Movimientos sociales en el México de los siglos XIX y XX: la Independencia y la Revolución Mexicana.,18,5°,"Dialoga acerca de cómo la construcción de una identidad nacional, denominada mexicana, impactó en la constitución de las identidades culturales de los pueblos originarios y afrodescendientes que habitaban nuestro territorio.."
18,Movimientos sociales en el México de los siglos XIX y XX: la Independencia y la Revolución Mexicana.,18,5°,"Representa en mapas, los lugares estratégicos y emblemáticos de las luchas por la independencia, así como, las rutas seguidas por los personajes que encabezaron este movimiento.."
19,"México independiente: la vida cotidiana, las intervenciones extranjeras durante el siglo XIX, causas y consecuencias de conflictos territoriales, la defensa de la soberanía nacional y la conformación del estado laico. (Quinto grado)",19,5°,"Indaga en fuentes bibliográficas, hemerográficas, iconográficas, objetos y construcciones acerca de la vida cotidiana en el México independiente, qué estragos dejó la guerra en las familias, comunidades y pueblos, cómo vivían las personas, cómo eran los pueblos y ciudades donde vivían, cuáles eran los principales trabajos y oficios, cómo era la educación de niñas y niños, cómo se divertían las personas, entre otros aspectos."
19,"México independiente: la vida cotidiana, las intervenciones extranjeras durante el siglo XIX, causas y consecuencias de conflictos territoriales, la defensa de la soberanía nacional y la conformación del estado laico. (Quinto grado)",19,5°,"Indaga acerca de los inicios del México independiente, cuáles eras las condiciones sociales, económicas, políticas y culturales, por qué se designó a Iturbide como emperador, identificar el contexto internacional, qué países querían dominar a México y el impacto en el territorio nacional de las invasiones extranjeras.."
19,"México independiente: la vida cotidiana, las intervenciones extranjeras durante el siglo XIX, causas y consecuencias de conflictos territoriales, la defensa de la soberanía nacional y la conformación del estado laico. (Quinto grado)",19,5°,"Analiza causas y consecuencias de las invasiones al territorio mexicano por los Estados Unidos de América: la Guerra de Texas y la apropiación del territorio, así como las implicaciones del Tratado de Guadalupe-Hidalgo en la modificación de los límites territoriales de nuestro país."
19,"México independiente: la vida cotidiana, las intervenciones extranjeras durante el siglo XIX, causas y consecuencias de conflictos territoriales, la defensa de la soberanía nacional y la conformación del estado laico. (Quinto grado)",19,5°,"Dialoga acerca del papel de las instituciones, como el de la Marina en la intervención de la defensa del puerto de Veracruz, y de los grupos sociales que lucharon por la defensa de la soberanía nacional ante la invasiones extranjeras."
19,"México independiente: la vida cotidiana, las intervenciones extranjeras durante el siglo XIX, causas y consecuencias de conflictos territoriales, la defensa de la soberanía nacional y la conformación del estado laico. (Quinto grado)",19,5°,"Indaga sobre las causas y las implicaciones sociales de la intervención francesa, así como de la constitución del segundo imperio mexicano, con Maximiliano de Habsburgo."
19,"México independiente: la vida cotidiana, las intervenciones extranjeras durante el siglo XIX, causas y consecuencias de conflictos territoriales, la defensa de la soberanía nacional y la conformación del estado laico. (Quinto grado)",19,5°,Indaga sobre las causas y las implicaciones sociales en la restauración de la República..
19,"México independiente: la vida cotidiana, las intervenciones extranjeras durante el siglo XIX, causas y consecuencias de conflictos territoriales, la defensa de la soberanía nacional y la conformación del estado laico. (Quinto grado)",19,5°,"Reconoce el papel de Benito Juárez en la construcción y el establecimiento de las Leyes de Reforma (1859), mismas que sentaron las bases para la constitución de un estado laico en México."
19,"México independiente: la vida cotidiana, las intervenciones extranjeras durante el siglo XIX, causas y consecuencias de conflictos territoriales, la defensa de la soberanía nacional y la conformación del estado laico. (Quinto grado)",19,5°,"Conoce y dialoga acerca de las implicaciones de una educación laica, crítica y sin dogmas.."
21,"Migración y derechos humanos: migración interna y externa: causas y consecuencias sociales, económicas, culturales, políticas y ambientales.",21,5°,"Analiza noticias, documentales y testimonios de personas migrantes, que le permitan identificar algunos de los motivos (sociales, económicos, políticos, culturales y/o ambientales), que originaron su desplazamiento, así como las características del lugar del destino al que pretende llegar."
21,"Migración y derechos humanos: migración interna y externa: causas y consecuencias sociales, económicas, culturales, políticas y ambientales.",21,5°,"Ubica en mapas, las rutas que siguen los migrantes, desde su lugar de origen, hasta su destino."
21,"Migración y derechos humanos: migración interna y externa: causas y consecuencias sociales, económicas, culturales, políticas y ambientales.",21,5°,"Reflexiona acerca de los impactos de las migraciones en la identidad y pertenencia de las personas, así como, los prejuicios que generan aspectos como la discriminación."
21,"Migración y derechos humanos: migración interna y externa: causas y consecuencias sociales, económicas, culturales, políticas y ambientales.",21,5°,"Dialoga acerca de las dificultades que enfrentan las personas migrantes, para ejercer sus derechos humanos.."
21,"Migración y derechos humanos: migración interna y externa: causas y consecuencias sociales, económicas, culturales, políticas y ambientales.",21,5°,"Identifica algunos tratados internacionales que protegen los derechos de todas las personas, sin distinción de su condición migratoria."
21,"Migración y derechos humanos: migración interna y externa: causas y consecuencias sociales, económicas, culturales, políticas y ambientales.",21,5°,Describe las acciones que se podrían implementar para la protección de los derechos de las personas migrantes..
