Contenido #,Contenido,PDA #,Grado,Descripción
2,"Beneficios del consumo de alimentos saludables, de agua simple potable, y de la práctica de actividad física.",2,2°,"Describe los alimentos y bebidas saludables que se producen localmente (frutas, verduras carnes, lácteos, fermentados, entre otros) y se consumen en ciertos momentos del año, de acuerdo con su contexto y las prácticas socioculturales."
3,Características del entorno natural y sociocultural.,3,1°,"Distingue, describe y registra, en su lengua materna, las características del entorno natural: plantas, animales, cuerpos de agua, si hace frío o calor, frecuencia de lluvias y sequías, entre otras."
3,Características del entorno natural y sociocultural.,3,1°,"Observa, compara y registra características de plantas y animales, como color, estructura y cubierta corporal, si son domésticos o silvestres; tienen flores, frutos o tienen espinas, raíces u hojas, entre otras, para clasificarlos a partir de criterios propios o consensuados."
3,Características del entorno natural y sociocultural.,3,1°,"Identifica y describe algunas prácticas socioculturales que forman parte de su entorno, relacionadas con el tipo de vivienda, vestido, juego, formas de hablar, medir, celebraciones y cuidado de la naturaleza, entre otras."
3,Características del entorno natural y sociocultural.,3,1°,"Representa en dibujos o croquis los componentes del entorno natural y sociocultural a partir de algunas referencias espaciales (enfrente, detrás, derecha, izquierda, cerca, lejos, entre otras) y el punto de referencia de la persona observadora."
3,Características del entorno natural y sociocultural.,3,2°,"Compara y describe las características naturales de diferentes lugares de México como desiertos, selvas, arrecifes de coral, manglares, entre otros; a partir de identificar cómo son, si hace frío o calor, la frecuencia con que llueve, cómo son las plantas y los animales que viven en los lugares, o de qué se alimentan."
3,Características del entorno natural y sociocultural.,3,2°,"Observa, con apoyo de lupas y lentes de aumento, plantas y animales para comparar y representar sus características: forma y número de patas, lugar donde habitan, cómo se desplazan, qué comen o qué necesitan para vivir, textura y forma de las hojas, tallos, si son árboles, arbustos o yerbas; describe algunas interacciones de plantas y animales con otros componentes naturales (agua, suelo, aire, Sol)."
3,Características del entorno natural y sociocultural.,3,2°,"Reconoce y describe cómo las personas aprovechan los componentes naturales para satisfacer sus necesidades de vestido, alimentación y vivienda."
4,"Impacto de las actividades humanas en el entorno natural, así como acciones y prácticas socioculturales para su cuidado.",4,1°,"Identifica actividades personales, familiares y de la comunidad que impactan en la naturaleza y en la salud de las personas, las registra y clasifica como positivas o negativas."
4,"Impacto de las actividades humanas en el entorno natural, así como acciones y prácticas socioculturales para su cuidado.",4,1°,Propone y participa en acciones y prácticas socioculturales de su comunidad que favorecen el cuidado del entorno natural; expresa la importancia de establecer relaciones más armónicas con la naturaleza.
4,"Impacto de las actividades humanas en el entorno natural, así como acciones y prácticas socioculturales para su cuidado.",4,2°,"Describe y representa el efecto que tienen las actividades humanas en plantas, animales, agua, suelo y aire; reflexiona en torno a la manera en cómo se aprovechan y toma decisiones que tengan un menor impacto en el entorno natural y la salud."
4,"Impacto de las actividades humanas en el entorno natural, así como acciones y prácticas socioculturales para su cuidado.",4,2°,"Identifica, describe y participa en acciones y prácticas socioculturales para disminuir el impacto en plantas, animales, agua, suelo y aire y cuidar el entorno natural."
5,"Objetos del entorno: Características, propiedades, espacios físicos y usos en la vida cotidiana.",5,1°,"Observa, manipula y compara diversos objetos a partir de características como color, tamaño, olor, textura, material de qué están hechos (madera, vidrio, metal, plástico), entre otras, para clasificarlos con base en criterios propios o consensuados."
5,"Objetos del entorno: Características, propiedades, espacios físicos y usos en la vida cotidiana.",5,1°,Explora y experimenta con diversos materiales para explicar sus propiedades: flexible (se puede doblar o no); ligero o pesado; elástico (regresa o no a su forma original después de haber sido estirado) y resistente (difícil o fácil de romper); los clasifica de acuerdo con ellas y argumenta sus conclusiones.
5,"Objetos del entorno: Características, propiedades, espacios físicos y usos en la vida cotidiana.",5,1°,"Establece relaciones entre las propiedades de los materiales con el uso que se les da al elaborar ciertos objetos, como el plástico con el cual se hacen bolsas, envases, sillas, cubiertos, juguetes, plumas, entre otros; diseña y construye un objeto o juguete con base en las propiedades físicas de los materiales."
5,"Objetos del entorno: Características, propiedades, espacios físicos y usos en la vida cotidiana.",5,2°,Experimenta y compara la temperatura de diversos objetos con el uso de sus sentidos y del termómetro para proponer una escala en la que ubique los objetos de los más fríos a los más calientes; reconoce que este instrumento permite realizar mediciones de temperatura más precisas.
5,"Objetos del entorno: Características, propiedades, espacios físicos y usos en la vida cotidiana.",5,2°,Identifica los materiales con que están hechos algunos objetos que hay en casa y que le protegen de las quemaduras o que permiten manipular objetos calientes; reconoce la importancia de prevenir quemaduras y propone acciones para evitarlas.
5,"Objetos del entorno: Características, propiedades, espacios físicos y usos en la vida cotidiana.",5,2°,"Identifica los estados físicos del agua a partir de experimentar con la variación de la temperatura y establecer relaciones causa-efecto; reconoce las características de sólidos y líquidos, (si tienen o no una forma definida) y extrapola dichas características a otros materiales."
6,Efectos de la aplicación de fuerzas: movimiento y deformación.,6,1°,"Observa de manera directa o en diversos medios, la trayectoria (recta, curva o circular) y rapidez (rápido o lento) de diferentes animales al desplazarse, como: mariposas, zopilotes, colibries, serpientes, hormigas, delfines, entre otros, conclusiones."
6,Efectos de la aplicación de fuerzas: movimiento y deformación.,6,1°,"Experimenta con objetos al empujarlos y jalarlos para describir cómo se mueven modifican su estado de reposo, se detiene, o cambian de sentido o rapidez; registra sus observaciones y conclusiones."
6,Efectos de la aplicación de fuerzas: movimiento y deformación.,6,1°,"Caracteriza el movimiento con base en términos comunes, como ""más lento que, más rápido que” y la descripción de diferentes trayectorias: recta, curva o circulan"
6,Efectos de la aplicación de fuerzas: movimiento y deformación.,6,2°,"Experimenta con objetos de diversos materiales para identificar cómo se deforman al empujarlos, jalarlos, ejercer una presión sobre ellos o hacerlos chocar."
6,Efectos de la aplicación de fuerzas: movimiento y deformación.,6,2°,Reconoce la deformación de objetos como resultado de la aplicación de una fuerza y su relación con las propiedades de los materiales con los que están hechos.
7,Características del sonido y la luz.,7,1°,"Indaga y describe los sonidos producidos en su entorno; experimenta con diversos objetos o instrumentos musicales, para identificar la fuente sonora y cómo se produce el sonido (golpear, rasgar o soplar)."
7,Características del sonido y la luz.,7,1°,"Distingue, clasifica y registra en tablas, algunas características del sonido a partir de percibir distintos sonidos, como intensidad o volumen (qué tan fuerte o débil es), tono (agudo o grave) y duración (largo o corto)."
7,Características del sonido y la luz.,7,1°,"Establece relaciones entre la intensidad del sonido, la generación auditivos auditiva; medidas salud. de problemas y la contaminación propone y difunde para el cuidado de la salud."
7,Características del sonido y la luz.,7,1°,"Indaga cómo fabricar un juguete o instrumento musical que produzca sonido, construye uno y explica su funcionamiento y las características del sonido que produce."
7,Características del sonido y la luz.,7,2°,"Explora su entorno para distinguir y registrar fuentes naturales y artificiales de luz y su aprovechamiento en actividades cotidianas; indaga beneficios y riesgos de su uso, propone y difunde medidas para el cuidado de la salud."
7,Características del sonido y la luz.,7,2°,"Experimenta y describe características perceptibles de la luz, a partir de la interacción con diferentes fuentes luminosas y materiales (vidrio, madera, metal, papel o, plástico) con los que están elaborados objetos transparentes, opacos o brillantes."
7,Características del sonido y la luz.,7,2°,Experimenta con fuentes de luz y objetos de diferentes materiales para generar sombras e identificar las condiciones necesarias para su formación.
8,Cambios y regularidades de fenómenos naturales y actividades de las personas.,8,1°,"Reconoce la sucesión del día y la noche a partir de describir cronológicamente las actividades personales, familiares y comunitarias que se realizan, teniendo como referencia la presencia del Sol y la Luna, así como algunas de sus características perceptibles como forma, cambio de posición, y emisión de luz y calor."
8,Cambios y regularidades de fenómenos naturales y actividades de las personas.,8,1°,"Describe y registra de manera cronológica cambios y regularidades del entorno natural durante el día, la noche y a lo largo de una términos, mañana, los nombres y orden de los días de la semana y las relaciones temporales “antes de"" y “después de"". semana, utilizando como ayer, hoy,"
8,Cambios y regularidades de fenómenos naturales y actividades de las personas.,8,2°,"Indaga con personas de la comunidad u otros medios de información algunos fenómenos naturales que ocurren durante los meses y el año, y registra sus hallazgos, para establecer regularidades."
8,Cambios y regularidades de fenómenos naturales y actividades de las personas.,8,2°,"Observa los cambios en la forma de la Luna a lo largo de un mes, los registra con dibujos teniendo como guía una hoja del calendario que corresponda al mes en que realiza la observación, sin pretender que reconozca los nombres de las fases lunares."
9,Estudio de los números.,9,1°,"Expresa oralmente la sucesión numérica en su lengua materna y en español, primero hasta 20, luego hasta 40, posteriormente hasta 60 y finalmente hasta 120 elementos, o hasta donde sea posible en su lengua materna, de manera ascendente y descendente a partir de un número dado."
9,Estudio de los números.,9,1°,"A través de situaciones cotidianas, cuenta, ordena, representa de diferentes formas, interpreta lee y escribe la cantidad de elementos de una colección, primero de hasta 5 después hasta de 10 y paulatinamente de hasta 100 elementos."
9,Estudio de los números.,9,1°,Identifica regularidades en la sucesión numérica hasta 100.
9,Estudio de los números.,9,2°,"Expresa oralmente la sucesión numérica hasta 1000, en español y hasta donde sea posible en su lengua materna, de manera ascendente y descendente a partir de un número dado."
9,Estudio de los números.,9,2°,"A través de situaciones cotidianas cuenta, ordena, representa de diferentes formas, interpreta, lee y escribe la cantidad de elementos de colecciones con menos de 1000 elementos; identifica regularidades en los números que representan unidades, decenas y centenas."
9,Estudio de los números.,9,2°,"Utiliza los símbolos “<"", “>"" o ""=” para comparar u ordenar dos números."
10,"Construcción de la noción de suma y resta, y su relación como operaciones inversas.",10,1°,"Reconoce, a partir de la resolución de situaciones que implican agregar, quitar, juntar, comparar y completar, que la suma es el total de dos o más cantidades y la resta, como la pérdida de elementos en una colección."
10,"Construcción de la noción de suma y resta, y su relación como operaciones inversas.",10,1°,"Resuelve problemas vinculados a su contexto que implican sumas o restas (sin hacer uso del algoritmo convencional) con cantidades de hasta dos dígitos; representa de diversas formas (material concreto, representaciones gráficas) sumas y restas, incluyendo los signos “+”, “=” y numerales."
10,"Construcción de la noción de suma y resta, y su relación como operaciones inversas.",10,1°,"Utiliza, explica y comprueba sus estrategias para calcular mentalmente sumas o restas con números naturales de una cifra."
10,"Construcción de la noción de suma y resta, y su relación como operaciones inversas.",10,2°,Representa con diferentes expresiones aditivas (suma y resta) cantidades menores a 1000.
10,"Construcción de la noción de suma y resta, y su relación como operaciones inversas.",10,2°,Resuelve problemas que implican avanzar (suma) y retroceder (resta) en la recta numérica.
10,"Construcción de la noción de suma y resta, y su relación como operaciones inversas.",10,2°,Resuelve situaciones problemáticas vinculadas a su contexto que implican sumas utilizando agrupamientos y el algoritmo convencional con números de hasta dos cifras.
10,"Construcción de la noción de suma y resta, y su relación como operaciones inversas.",10,2°,"Utiliza, explica y comprueba sus estrategias para calcular mentalmente sumas o restas con números naturales de hasta dos cifras."
11,"Construcción de la noción de multiplicación y división, y su relación como operaciones inversas.",11,2°,"Resuelve problemas vinculados a su contexto que requieren multiplicar con apoyo de material concreto, sumas iteradas o arreglos rectangulares, que involucran números menores o ¡guales a 10; reconoce a la multiplicación como la operación que resuelve problemas en los que siempre se suma la misma cantidad y utiliza el signo “x” (por) para representarla."
11,"Construcción de la noción de multiplicación y división, y su relación como operaciones inversas.",11,2°,Distingue y explica diferencias entre problemas que se resuelven con sumas de sumandos diferentes y problemas que se resuelven con sumas de sumandos ¡guales.
11,"Construcción de la noción de multiplicación y división, y su relación como operaciones inversas.",11,2°,Utiliza y explica diversas estrategias para calcular mentalmente multiplicaciones de números naturales menores que 10
11,"Construcción de la noción de multiplicación y división, y su relación como operaciones inversas.",11,2°,"Resuelve, mediante diversos procedimientos, problemas que implican repartos con divisores menores que 10 y dividendo de dos cifras."
12,Cuerpos geométricos y sus características.,12,1°,"Observa y manipula objetos de su entorno para identificar y describir líneas rectas o curvas, caras planas o curvas; los representa mediante diversos procedimientos."
12,Cuerpos geométricos y sus características.,12,2°,"Clasifica objetos de su entorno o cuerpos geométricos de acuerdo con distintos criterios (caras planas o curvas, caras iguales); los construye usando cajas, bloques o cubos."
13,Figuras geométricas y sus características.,13,1°,"Representa animales, plantas u objetos utilizando el tangram y otras figuras geométricas, para reconocer y describir oralmente y por escrito sus nombres y propiedades (forma y número de lados y vértices), utilizando paulatinamente un lenguaje formal para referirse a ellas."
13,Figuras geométricas y sus características.,13,2°,"Construye composiciones geométricas cada vez más complejas, por el tipo de figuras o por el número de “piezas”, con el uso del tangram y geoplano."
13,Figuras geométricas y sus características.,13,2°,"Clasifica y describe polígonos por el número de lados en triángulos, cuadriláteros, pentágonos, hexágonos y octágonos, utilizando paulatinamente un lenguaje formal para referirse a sus propiedades (número de vértices y lados); los construye sobre retículas de cuadrados o puntos."
14,"Medición de longitud, masa y capacidad.",14,1°,"Compara la longitud de objetos de manera directa e indirecta con apoyo de un intermediario (objetos o partes de su cuerpo); determina cuál es el mayor, el menor o si son iguales y expresa el resultado de la comparación en su lengua materna y en español, con dibujos y numerales."
14,"Medición de longitud, masa y capacidad.",14,1°,Sopesa objetos para estimar cuál tiene mayor o menor masa; comprueba su estimación con el apoyo de una balanza.
14,"Medición de longitud, masa y capacidad.",14,2°,"Estima, mide, compara, ordena y registra longitudes, usando unidades arbitrarias (objetos o instrumentos de medida) de su comunidad y las representa en rectas numéricas."
14,"Medición de longitud, masa y capacidad.",14,2°,"Compara capacidades y masas, usando unidades de medida de la comunidad, o unidades arbitrarias; representa los resultados con dibujos y numerales."
15,Medición del tiempo.,15,1°,"Utiliza términos como antes, después, hoy, ayer, mañana, etc., en su lengua materna y en español, para describir y registrar cronológicamente actividades en un periodo determinado (día, semana, mes) con el apoyo de calendarios; reconoce que la semana está integrada por siete días que ocurren cíclicamente."
15,Medición del tiempo.,15,2°,"Describe y registra cronológicamente en tablas, pictogramas o calendarios, hechos y fenómenos naturales y sociales en periodos (día, semana, mes y año), utilizando los términos de su comunidad (actividad recurrente durante todo el ciclo escolar); reconoce que el año está integrado por doce meses que ocurren cíclicamente."
16,Organización e interpretación de datos.,16,1°,Elabora registros de datos mediante distintos recursos como pictogramas o tablas para responder preguntas de su interés.
16,Organización e interpretación de datos.,16,2°,"Recolecta, organiza, representa e interpreta datos en tablas o pictogramas para responder preguntas de su interés."
