Contenido #,Contenido,PDA #,Grado,Descripción
5,"Objetos del entorno: Características, propiedades, espacios físicos y usos en la vida cotidiana.",5,1°,"Observa, manipula y compara diversos objetos a partir de características como color, tamaño, olor, textura, material de qué están hechos (madera, vidrio, metal, plástico), entre otras, para clasificarlos con base en criterios propios o consensuados."
5,"Objetos del entorno: Características, propiedades, espacios físicos y usos en la vida cotidiana.",5,1°,Explora y experimenta con diversos materiales para explicar sus propiedades: flexible (se puede doblar o no); ligero o pesado; elástico (regresa o no a su forma original después de haber sido estirado) y resistente (difícil o fácil de romper); los clasifica de acuerdo con ellas y argumenta sus conclusiones.
5,"Objetos del entorno: Características, propiedades, espacios físicos y usos en la vida cotidiana.",5,1°,"Establece relaciones entre las propiedades de los materiales con el uso que se les da al elaborar ciertos objetos, como el plástico con el cual se hacen bolsas, envases, sillas, cubiertos, juguetes, plumas, entre otros; diseña y construye un objeto o juguete con base en las propiedades físicas de los materiales."
6,Efectos de la aplicación de fuerzas: movimiento y deformación.,6,1°,"Observa de manera directa o en diversos medios, la trayectoria (recta, curva o circular) y rapidez (rápido o lento) de diferentes animales al desplazarse, como: mariposas, zopilotes, colibries, serpientes, hormigas, delfines, entre otros, conclusiones."
6,Efectos de la aplicación de fuerzas: movimiento y deformación.,6,1°,"Experimenta con objetos al empujarlos y jalarlos para describir cómo se mueven modifican su estado de reposo, se detiene, o cambian de sentido o rapidez; registra sus observaciones y conclusiones."
6,Efectos de la aplicación de fuerzas: movimiento y deformación.,6,1°,"Caracteriza el movimiento con base en términos comunes, como ""más lento que, más rápido que” y la descripción de diferentes trayectorias: recta, curva o circulan"
7,Características del sonido y la luz.,7,1°,"Indaga y describe los sonidos producidos en su entorno; experimenta con diversos objetos o instrumentos musicales, para identificar la fuente sonora y cómo se produce el sonido (golpear, rasgar o soplar)."
7,Características del sonido y la luz.,7,1°,"Distingue, clasifica y registra en tablas, algunas características del sonido a partir de percibir distintos sonidos, como intensidad o volumen (qué tan fuerte o débil es), tono (agudo o grave) y duración (largo o corto)."
7,Características del sonido y la luz.,7,1°,"Establece relaciones entre la intensidad del sonido, la generación auditivos auditiva; medidas salud. de problemas y la contaminación propone y difunde para el cuidado de la salud."
7,Características del sonido y la luz.,7,1°,"Indaga cómo fabricar un juguete o instrumento musical que produzca sonido, construye uno y explica su funcionamiento y las características del sonido que produce."
8,Cambios y regularidades de fenómenos naturales y actividades de las personas.,8,1°,"Reconoce la sucesión del día y la noche a partir de describir cronológicamente las actividades personales, familiares y comunitarias que se realizan, teniendo como referencia la presencia del Sol y la Luna, así como algunas de sus características perceptibles como forma, cambio de posición, y emisión de luz y calor."
8,Cambios y regularidades de fenómenos naturales y actividades de las personas.,8,1°,"Describe y registra de manera cronológica cambios y regularidades del entorno natural durante el día, la noche y a lo largo de una términos, mañana, los nombres y orden de los días de la semana y las relaciones temporales “antes de"" y “después de"". semana, utilizando como ayer, hoy,"
9,Estudio de los números.,9,1°,"Expresa oralmente la sucesión numérica en su lengua materna y en español, primero hasta 20, luego hasta 40, posteriormente hasta 60 y finalmente hasta 120 elementos, o hasta donde sea posible en su lengua materna, de manera ascendente y descendente a partir de un número dado."
9,Estudio de los números.,9,1°,"A través de situaciones cotidianas, cuenta, ordena, representa de diferentes formas, interpreta lee y escribe la cantidad de elementos de una colección, primero de hasta 5 después hasta de 10 y paulatinamente de hasta 100 elementos."
9,Estudio de los números.,9,1°,Identifica regularidades en la sucesión numérica hasta 100.
10,"Construcción de la noción de suma y resta, y su relación como operaciones inversas.",10,1°,"Reconoce, a partir de la resolución de situaciones que implican agregar, quitar, juntar, comparar y completar, que la suma es el total de dos o más cantidades y la resta, como la pérdida de elementos en una colección."
10,"Construcción de la noción de suma y resta, y su relación como operaciones inversas.",10,1°,"Resuelve problemas vinculados a su contexto que implican sumas o restas (sin hacer uso del algoritmo convencional) con cantidades de hasta dos dígitos; representa de diversas formas (material concreto, representaciones gráficas) sumas y restas, incluyendo los signos “+”, “=” y numerales."
10,"Construcción de la noción de suma y resta, y su relación como operaciones inversas.",10,1°,"Utiliza, explica y comprueba sus estrategias para calcular mentalmente sumas o restas con números naturales de una cifra."
12,Cuerpos geométricos y sus características.,12,1°,"Observa y manipula objetos de su entorno para identificar y describir líneas rectas o curvas, caras planas o curvas; los representa mediante diversos procedimientos."
13,Figuras geométricas y sus características.,13,1°,"Representa animales, plantas u objetos utilizando el tangram y otras figuras geométricas, para reconocer y describir oralmente y por escrito sus nombres y propiedades (forma y número de lados y vértices), utilizando paulatinamente un lenguaje formal para referirse a ellas."
14,"Medición de longitud, masa y capacidad.",14,1°,"Compara la longitud de objetos de manera directa e indirecta con apoyo de un intermediario (objetos o partes de su cuerpo); determina cuál es el mayor, el menor o si son iguales y expresa el resultado de la comparación en su lengua materna y en español, con dibujos y numerales."
14,"Medición de longitud, masa y capacidad.",14,1°,Sopesa objetos para estimar cuál tiene mayor o menor masa; comprueba su estimación con el apoyo de una balanza.
15,Medición del tiempo.,15,1°,"Utiliza términos como antes, después, hoy, ayer, mañana, etc., en su lengua materna y en español, para describir y registrar cronológicamente actividades en un periodo determinado (día, semana, mes) con el apoyo de calendarios; reconoce que la semana está integrada por siete días que ocurren cíclicamente."
16,Organización e interpretación de datos.,16,1°,Elabora registros de datos mediante distintos recursos como pictogramas o tablas para responder preguntas de su interés.
