Contenido #,Contenido,PDA #,Grado,Descripción
9,"Empleo de textos con instrucciones para participar en juegos, usar o elaborar objetos, preparar alimentos u otros propósitos.",9,2°,Explica a sus compañeras y compañeros el proceso a seguir para el uso o construcción de objetos y para llevar a cabo otra actividad.
9,"Empleo de textos con instrucciones para participar en juegos, usar o elaborar objetos, preparar alimentos u otros propósitos.",9,2°,"Escribe, con el apoyo opcional de imágenes, instrucciones para uso o construcción de objetos, realizar actividades o algún otro propósito.."
10,"Producción e interpretación de avisos, carteles, anuncios publicitarios y letreros en la vida cotidiana.",10,2°,"Reconoce características y funciones de anuncios publicitarios, que se encuentran en su contexto escolar y, en general, comunitario."
10,"Producción e interpretación de avisos, carteles, anuncios publicitarios y letreros en la vida cotidiana.",10,2°,"Elabora en forma individual y colectiva avisos publicitarios, escribe textos breves con formato de letreros, carteles y avisos, a partir de un propósito comunicativo establecido.."
11,Elaboración y difusión de notas informativas en la escuela y el resto de la comunidad.,11,2°,Comenta en forma cotidiana notas informativas leídas o escuchadas.
11,Elaboración y difusión de notas informativas en la escuela y el resto de la comunidad.,11,2°,"Indaga sobre hechos relevantes para su comunidad y elabora notas informativas escritas sobre estos, con o sin ilustraciones."
11,Elaboración y difusión de notas informativas en la escuela y el resto de la comunidad.,11,2°,"Difunde notas informativas en portadores de texto impresos o electrónicos, como periódico mural, boletín comunitario, blogs, portales de Internet.."
12,"Producción de textos dirigidos a autoridades y personas de la comunidad, en relación con necesidades, intereses o actividades escolares.",12,2°,"Indaga sobre necesidades, intereses y actividades de la escuela, así como sobre las formas en que personas de la comunidad podrían participar a favor de éstos."
12,"Producción de textos dirigidos a autoridades y personas de la comunidad, en relación con necesidades, intereses o actividades escolares.",12,2°,"Redacta textos, de manera individual o colectiva, dirigidos a alguna persona o institución de la comunidad, a fin de solicitar su intervención para satisfacer alguna necesidad, interés o invitarle a participar en actividades escolares."
12,"Producción de textos dirigidos a autoridades y personas de la comunidad, en relación con necesidades, intereses o actividades escolares.",12,2°,"Da seguimiento a la solicitud realizada, con apoyo de la o el docente y familiares.."
13,"Lectura, escritura y otros tipos de interacción mediante lenguajes que ocurren en el contexto familiar.",13,2°,"Realiza actividades de escritura con su familia y registra con quién escribe, qué escribe, para qué escribe, en qué lengua y con qué soporte (cuaderno, computadora, celular, entre otros).."
14,Comunicación a distancia con familiares u otras personas.,14,2°,"Conoce diversas formas de comunicación a distancia, explica cómo funcionan y utiliza al menos una, de acuerdo con las posibilidades de su contexto.."
15,Conversaciones o entrevistas con personas de la comunidad y otros lugares.,15,2°,Formula y ajusta sus preguntas en función de la información que requiere.
15,Conversaciones o entrevistas con personas de la comunidad y otros lugares.,15,2°,"Recupera la información que escuchó, para relacionarla con otra información, en textos escritos o en otros medios y contextos.."
16,"Reconocimiento de la diversidad lingüística y cultural en la familia, la escuela y el resto de la comunidad.",16,2°,"Indaga sobre su lengua materna y otras lenguas, ya sean indígenas o extranjeras, que se hablan en su región."
16,"Reconocimiento de la diversidad lingüística y cultural en la familia, la escuela y el resto de la comunidad.",16,2°,"Comprende y aprecia la diversidad lingüística y cultural de su comunidad por medio de la escucha y la lectura de textos diversos, como poemas, canciones, mitos y leyendas."
16,"Reconocimiento de la diversidad lingüística y cultural en la familia, la escuela y el resto de la comunidad.",16,2°,Analiza y valora la importancia del uso y aprendizaje de su lengua materna..
17,"Exploración de testimonios escritos, fotográficos y audiovisuales del pasado familiar y comunitario..",17,2°,"Expresa ideas y emociones del pasado familiar y comunitario a través de fotografías, eventos, objetos, comidas, entre otros elementos que permitan reconocer sus identidades individual y colectiva en relación con el reconocimiento del pasado."
17,"Exploración de testimonios escritos, fotográficos y audiovisuales del pasado familiar y comunitario..",17,2°,Produce textos y dibujos sobre sucesos familiares y comunitarios que ocurrieron antes de que naciera y su relación con el presente..
19,Uso de elementos de los lenguajes artísticos en la vida cotidiana.,19,2°,"Representa situaciones cotidianas relacionadas con el entorno natural y social, por medio de movimientos, sonidos e imágenes para comunicar sensaciones, emociones, sentimientos e ideas."
19,Uso de elementos de los lenguajes artísticos en la vida cotidiana.,19,2°,"Crea secuencias con formas, colores, sonidos, texturas, movimientos o gestos para crear una historia que tenga lugar en su vida cotidiana."
19,Uso de elementos de los lenguajes artísticos en la vida cotidiana.,19,2°,"Experimenta lúdicamente mediante sonidos, movimientos y gestos distintas acciones que se llevan a cabo en la vida cotidiana, para imaginar otras formas de realizarlas.."
20,Uso de los lenguajes artísticos para expresar rasgos de las identidades personal y colectiva.,20,2°,"Reconoce y representa aspectos característicos de su identidad personal a través del uso de formas, colores, texturas, sonidos, movimientos y/o gestos."
20,Uso de los lenguajes artísticos para expresar rasgos de las identidades personal y colectiva.,20,2°,"Reconoce aspectos que conforman la identidad colectiva con sus pares y representa rasgos identitarios que comparten mediante formas, colores, texturas, sonidos, movimientos y/o gestos."
20,Uso de los lenguajes artísticos para expresar rasgos de las identidades personal y colectiva.,20,2°,"Representa por medio de formas, figuras, colores, texturas, sonidos, movimientos y/o gestos los elementos de la naturaleza que le despiertan distintas emociones, como curiosidad, temor, gusto y asombro.."
21,Intervención del entorno familiar y escolar para imaginar y realizar propuestas de mejora.,21,2°,"Reconoce sensaciones, emociones, sentimientos e ideas que le produce el entorno familiar y escolar para expresarlas mediante el uso intencional del cuerpo."
21,Intervención del entorno familiar y escolar para imaginar y realizar propuestas de mejora.,21,2°,"Imagina posibilidades cambio y mejora, desde perspectiva de género, en entorno familiar y escolar, y representa usando formatos visuales, corporales artística."
21,Intervención del entorno familiar y escolar para imaginar y realizar propuestas de mejora.,21,2°,"Interviene colectivamente el entorno escolar mediante cantos, producciones escritas, movimientos, bailes, objetos y figuras, partiendo de la toma de acuerdos, para identificar y plantear propuestas de solución a un problema.."
23,Experimentación con elementos sonoros en composiciones literarias.,23,2°,"Identifica rimas, onomatopeyas, calambures y otros elementos sonoros en diferentes composiciones literarias."
23,Experimentación con elementos sonoros en composiciones literarias.,23,2°,"Participa lúdicamente en el disfrute y creación de juegos de palabras con cualidades sonoras, en las que se empleen recursos lingüísticos, como la rima, la onomatopeya y el calambur."
23,Experimentación con elementos sonoros en composiciones literarias.,23,2°,"Crea una secuencia sonora en la que explore variaciones de intensidad, duración, tono y timbre, para representar las sensaciones, emociones, sentimientos e ideas que le provocan las composiciones literarias.."
24,Interacción con manifestaciones culturales y artísticas.,24,2°,"Explora manifestaciones culturales y artísticas y las relaciona con experiencias e ideas propias, para reconocerse como miembro de una comunidad."
24,Interacción con manifestaciones culturales y artísticas.,24,2°,"Interactúa con manifestaciones culturales y artísticas de su comunidad, para identificar rasgos de su identidad colectiva."
24,Interacción con manifestaciones culturales y artísticas.,24,2°,"Analiza elementos de los lenguajes presentes en manifestaciones culturales y artísticas de su comunidad, y les da un uso estético al representar rasgos de sus identidades personal y colectiva.."
26,Representación de distintas formas de ser y estar en el mundo a partir de la ficción.,26,2°,Construye personajes combinando distintas características de las personas y seres vivos de su entorno.
26,Representación de distintas formas de ser y estar en el mundo a partir de la ficción.,26,2°,"Investiga sobre distintas formas de hablar, pensar, comer, moverse, vestirse y relacionarse de las personas de diferentes comunidades, para otorgarle características a un personaje creado por él."
26,Representación de distintas formas de ser y estar en el mundo a partir de la ficción.,26,2°,"Reconoce que el vestuario, el maquillaje y las máscaras, entre otros recursos, se usan en manifestaciones culturales y artísticas para enriquecer la caracterización de un personaje.."
