Contenido #,Contenido,PDA #,Grado,Descripción
2,Estructura y funcionamiento del cuerpo humano: sistema sexual; cambios en la pubertad e implicaciones socioculturales.,2,4°,"Comprende que la menstruación es un ciclo natural de desarrollo físico de las niñas a partir de describir y representar sus fases; explica la diversidad de síntomas físicos y sensaciones que se pueden experimentar, algunas creencias y tabúes alrededor de ésta, así como medidas de cuidado e higiene personal."
2,Estructura y funcionamiento del cuerpo humano: sistema sexual; cambios en la pubertad e implicaciones socioculturales.,2,4°,"Indaga y comunica ideas, valores, prácticas, costumbres y estereotipos que existen en las familias y la comunidad, en torno a los cambios anatómicos y fisiológicos que se presentan tanto en la pubertad como en la adolescencia, para distinguir entre las niñas y los niños, de las y los adolescentes.."
3,"Alimentación saludable, con base en el Plato del Bien Comer, así como prácticas culturales y la toma de decisiones encaminadas a favorecer la salud y el medio ambiente y la economía familiar.",3,3°,"Explica la importancia del consumo de una alimentación higiénica y variada que incluya verduras y frutas; cereales y tubérculos; leguminosas y alimentos de origen animal acorde con el Plato del Bien Comer y sus prácticas culturales, para el buen funcionamiento del cuerpo."
3,"Alimentación saludable, con base en el Plato del Bien Comer, así como prácticas culturales y la toma de decisiones encaminadas a favorecer la salud y el medio ambiente y la economía familiar.",3,3°,"Propone y practica acciones para favorecer una alimentación saludable, como consumir alimentos naturales, de la localidad y de temporada, en la cantidad recomendada para su edad, beber agua simple potable; disminuir el consumo de alimentos con exceso de grasas, azúcares y sal, entre otras."
3,"Alimentación saludable, con base en el Plato del Bien Comer, así como prácticas culturales y la toma de decisiones encaminadas a favorecer la salud y el medio ambiente y la economía familiar.",3,3°,"Comprende que las personas tienen diferentes necesidades alimentarias, de acuerdo con su edad y actividad física, y que satisfacerlas impacta en la economía familiar.."
3,"Alimentación saludable, con base en el Plato del Bien Comer, así como prácticas culturales y la toma de decisiones encaminadas a favorecer la salud y el medio ambiente y la economía familiar.",3,4°,"Indaga y describe los alimentos que consume e identifica los que necesita incluir en su alimentación, así como los beneficios para su salud y para realizar sus actividades diarias.."
3,"Alimentación saludable, con base en el Plato del Bien Comer, así como prácticas culturales y la toma de decisiones encaminadas a favorecer la salud y el medio ambiente y la economía familiar.",3,4°,"Reconoce y valora las prácticas culturales, relacionadas con la alimentación saludable presentes en su comunidad, como la milpa, y la rotación de cultivos, que favorecen la producción y consumo responsable, la obtención de una variedad de alimentos y el cuidado del medio ambiente."
3,"Alimentación saludable, con base en el Plato del Bien Comer, así como prácticas culturales y la toma de decisiones encaminadas a favorecer la salud y el medio ambiente y la economía familiar.",3,4°,"Indaga y explica qué productos y alimentos son convenientes adquirir o consumir en su familia, por su costo económico y el impacto medio ambiental que provocan.."
4,"Interacciones entre plantas, animales y el entorno natural: nutrición y locomoción.",4,3°,"Indaga y escribe la locomoción de animals, a partir de reconocer las formas en las que se mueven y desplazan en la búsqueda de alimento, agua o refugio y su relación con las características del lugar donde viven."
4,"Interacciones entre plantas, animales y el entorno natural: nutrición y locomoción.",4,3°,"Clasifica animals, a partir de sus características y reconoce que los seres humanos pertenecen al grupo de los vertebrados, con base en similitudes y diferencias en la locomoción de otros animales."
4,"Interacciones entre plantas, animales y el entorno natural: nutrición y locomoción.",4,3°,"Explica el movimiento y desplazamiento de algún animal vertebrado de su interés, con modelos que muestran la acción coordinada de los sistemas óseo y muscular.."
4,"Interacciones entre plantas, animales y el entorno natural: nutrición y locomoción.",4,4°,"Identifica y clasifica animals, con base en su tipo de alimentación: herbívoros, carnivoros y omnívoros, y su relación con el lugar donde viven."
4,"Interacciones entre plantas, animales y el entorno natural: nutrición y locomoción.",4,4°,"Identifica, representa y explica el proceso de nutrición de plantas, en el que intervienen la luz solar, el agua, las sales minerals y el dióxido de carbono, sin llegar al uso de formulas químicas.."
4,"Interacciones entre plantas, animales y el entorno natural: nutrición y locomoción.",4,4°,"Analiza y describe la estructura de cadenas alimentarias: productores (plantas), consumidores (animals), y descomponedores (hongos y bacterias), así como su relación con el lugar donde habitan."
4,"Interacciones entre plantas, animales y el entorno natural: nutrición y locomoción.",4,4°,"Explica las condiciones del entorno propicias para la existencia y sobrevivencia de plantas y animals, entre ellos el ser humano; reconociendo su compromise para cuidarlo.."
5,Relaciones entre los factores físicos y biológicos que conforman los ecosistemas y favorecen la preservación de la vida.,5,3°,"Describe la importancia del aire, el agua, el suelo y el Sol para todos los seres vivos, a partir de representar las relaciones que establecen para su alimentación y protección."
5,Relaciones entre los factores físicos y biológicos que conforman los ecosistemas y favorecen la preservación de la vida.,5,3°,"Reconoce y describe las condiciones en las que se encuentra el aire, el suelo y el agua en el lugar en donde vive; y argumenta acerca del impacto de dichas condiciones en la vida de plantas, animals y personas.."
5,Relaciones entre los factores físicos y biológicos que conforman los ecosistemas y favorecen la preservación de la vida.,5,3°,"Identifica y valora la presencia del aire, agua, suelo y Sol en las expresiones culturales de diversas personas y grupos.."
5,Relaciones entre los factores físicos y biológicos que conforman los ecosistemas y favorecen la preservación de la vida.,5,4°,"Identifica, representa y explica las interacciones entre los factores biólogicos (plantas, animals, incluido el ser humano, hongos y organismos microscópicos como bacterias), y los factores físicos (agua, aire, suelo y Sol) en la conformación de los ecosistemas."
5,Relaciones entre los factores físicos y biológicos que conforman los ecosistemas y favorecen la preservación de la vida.,5,4°,"Compara y describe la dinámica de distintos ecosistemas de México, a partir de la diversidad de seres vivos que habitan en ellos y las características de los factores físicos que los conforman.."
5,Relaciones entre los factores físicos y biológicos que conforman los ecosistemas y favorecen la preservación de la vida.,5,4°,"Reconoce y explica la importancia de los ecosistemas en la vida cotidiana de las personas y pueblos, así como en sus manifestaciones culturales.."
6,Impacto de las actividades humanas en la naturaleza y en la salud.,6,3°,"Indaga y describe el impacto de las actividades humanas del entorno natural del lugar donde vive, y establece relaciones causa-efecto en la naturaleza y en la salud de las personas."
6,Impacto de las actividades humanas en la naturaleza y en la salud.,6,3°,"Indaga saberes y practices de diversos pueblos y culturas, para cuidar la naturaleza y establecer una relación armónica."
6,Impacto de las actividades humanas en la naturaleza y en la salud.,6,3°,"Propone y practica acciones que favorecen el cuidado de la naturaleza, la salud de las personas y el bienestar animal.."
6,Impacto de las actividades humanas en la naturaleza y en la salud.,6,4°,"Indaga y describe los problemas de contaminación de agua, aire y suelo, y generación de residuos sólidos en su comunidad; establece relaciones causa-efecto en los ecosistemas, así como en la salud de las personas y en el bienestar de pueblos y culturas."
6,Impacto de las actividades humanas en la naturaleza y en la salud.,6,4°,"Propone y práctica acciones de consumo responsable para prevenir o mitigar la contaminación de agua, aire y suelo, así como la generación de residuos sólidos.."
7,Propiedades de los materiales: masa y longitud; relación entre estados físicos y la temperatura.,7,3°,"Describe la masa y la longitude como propiedades medibles de los materiales, a partir de experimentar con distintos objetos y materiales y el uso de instrumentos como balanza y regla, y establece relaciones entre el material, tamaño y forma."
7,Propiedades de los materiales: masa y longitud; relación entre estados físicos y la temperatura.,7,3°,"Reconoce al kilogramo (kg) como la unidad básica de medida de la masa, y al metro (m) como la unidad básica de medición de la longitud (distancia entre dos puntos), así como otras unidades que se utilizan en su comunidad para medir la masa y la longitud.."
7,Propiedades de los materiales: masa y longitud; relación entre estados físicos y la temperatura.,7,4°,"Describe y representa los cambios físicos del ciclo del agua: evaporación, condensación, solidificación, y su relación con la variación de la temperatura."
7,Propiedades de los materiales: masa y longitud; relación entre estados físicos y la temperatura.,7,4°,"Indaga y describe los cambios de estado físico de los materiales, a partir de experimentar con la variación de la temperatura y sus efectos en diversos materiales (chocolate, mantequilla, agua, hielo, vela –cera-, alcohol, gelatina, otros).."
7,Propiedades de los materiales: masa y longitud; relación entre estados físicos y la temperatura.,7,4°,"Reconoce los avances tecnológicos en el diseño de termómetros más precisos y su aplicación en la vida cotidiana, la industria, la medicina y la investigación.."
8,Formación de mezclas y sus propiedades.,8,3°,"Identifica al agua como disolvente a partir de experimentar con distintos materiales como aceite, talco, azúcar, sal, arena, y los clasifica en solubles o insoluble en agua."
8,Formación de mezclas y sus propiedades.,8,3°,Describe la aplicación de la solubilidad del agua en actividades cotidianas y en la industria..
8,Formación de mezclas y sus propiedades.,8,4°,"Comprende que una mezcla está formada por diversos materiales en diferentes proporciones, a partir de experimentar con mezclas de materiales como agua y arena, agua y aceite, semillas y clips."
8,Formación de mezclas y sus propiedades.,8,4°,"Experimenta con mezclas de diversos materiales y proporciones, para identificar sus propiedades de color y sabor.."
9,Efectos de la aplicación de fuerzas y del calor sobre los objetos.,9,3°,"Describe y representa los movimientos de personas, objetos y animals, considera la dirección (izquierda a derecho, de arriba, a abajo), la rapidez (lento o rápido), y su trayectoria (recta, curva o zigzag), así como los puntos de referencia."
9,Efectos de la aplicación de fuerzas y del calor sobre los objetos.,9,3°,"Describe el efecto de las fuerzas sobre los objetos: movimiento y reposo, al experimentar con los cambios en la rapidez o la dirección del movimiento, sin llegar a la noción de intensidad de la fuerza.."
9,Efectos de la aplicación de fuerzas y del calor sobre los objetos.,9,3°,"Experimenta con la aplicación de fuerzas y el movimiento, con base en el diseño de distintos recorridos (circulos), en los que interaccionan diversos objetos que chocan, son jalados o empujados, además de considerer diferentes distancias.."
9,Efectos de la aplicación de fuerzas y del calor sobre los objetos.,9,4°,"Comprende algunas formas de generar calor, como la fricción y el contacto, e indaga su importancia en la vida cotidiana."
9,Efectos de la aplicación de fuerzas y del calor sobre los objetos.,9,4°,"Describe los efectos del calor sobre los objetos, a partir de experimentar con ellos al frotarlos unos con otros; reconoce que la transferencia de calor va del objeto de mayor al de menor temperatura."
9,Efectos de la aplicación de fuerzas y del calor sobre los objetos.,9,4°,"Diseña y construye un dispositivo o juguete sencillo que funcione con calor, y explica su funcionamiento.."
10,"Sistema tierra-luna-sol: interacciones, cambios y regularidades; diversas explicaciones acerca del movimiento de estos astros y su relación con algunos fenómenos naturales.",10,3°,"Indaga y representa con modelos, los movimientos de rotación y traslación de la Tierra, y los asocial con la sucesión del día y la noche, con las estaciones del año y el cambio del punto de aparición y ocultamiento del Sol en el horizonte."
10,"Sistema tierra-luna-sol: interacciones, cambios y regularidades; diversas explicaciones acerca del movimiento de estos astros y su relación con algunos fenómenos naturales.",10,3°,Describe y representa mediante modelos el movimiento de rotación y traslación de la luna y su relación con sus fases.
10,"Sistema tierra-luna-sol: interacciones, cambios y regularidades; diversas explicaciones acerca del movimiento de estos astros y su relación con algunos fenómenos naturales.",10,3°,"Indaga aportaciones de diversas culturas en relación con el movimiento de la Tierra, la Luna y el Sol, y su influencia en aspectos socioculturales.."
10,"Sistema tierra-luna-sol: interacciones, cambios y regularidades; diversas explicaciones acerca del movimiento de estos astros y su relación con algunos fenómenos naturales.",10,4°,"Describe y representa con modelos, la formación de eclipses solares y lunares, en los que considera los movimientos de la Tierra y la Luna con respect al Sol, los tamaños de los cuerpos celestes, las distancias a las que se encuentran, las propiedades de la luz, en particular su propagación rectilínea, así como el punto de referencia del observador.."
10,"Sistema tierra-luna-sol: interacciones, cambios y regularidades; diversas explicaciones acerca del movimiento de estos astros y su relación con algunos fenómenos naturales.",10,4°,"Reconoce que hay diversas maneras de explicar los fenómenos naturales, al recuperar narraciones y descrpciones desde otras perspectivas culturales, alrededor de las causas y consecuencias de la formación de eclipses.."
11,Estudio de los números.,11,3°,"Expresa oralmente la sucesión numérica hasta cuatro cifras, en español y hasta donde sea possible, en su lengua maternal, de manera ascendente y descendente a partir de un número natural dado."
11,Estudio de los números.,11,3°,"Identifica y usa los números ordinales, en español y en su lengua materna para ordenar objetos, o para indicar el lugar que ocupan dentro de una colección de hasta diez elementos.."
11,Estudio de los números.,11,3°,"A través de situaciones cotidianas cuenta, representa de diferentes formas, interpreta, ordena, lee y escribe números naturales de hasta cuatro cifras; identifica regularidades en los números que representan decenas, centenas y millares."
11,Estudio de los números.,11,3°,"Representa, con apoyo de material concreto y modelos gráficos, fracciones, medios, cuartos, octavos, dieciseisavos, para expresar el resultado de mediciones y repartos en situaciones vinculadas a su contexto.."
11,Estudio de los números.,11,3°,"Identifica la unidad de referencia en representaciones de medios, cuartos, octavos, dieciseisavos que expresan el resultado de mediciones y repartos."
11,Estudio de los números.,11,3°,"Propone expresiones aditivas equivalentes de medios, cuartos, octavos o dieciseisavos, también compara fracciones (con igual numerador o igual denominador) utilizando los signos ˃ (mayor que), ˂ (menor que) o = (igual)."
11,Estudio de los números.,11,3°,Conoce y usa las fracciones 1/10 y 1/100 con el apoyo del metro cuadrado..
11,Estudio de los números.,11,4°,"Expresa oralmente la sucesión numérica hasta cinco cifras, en español y hasta donde sea possible, en su lengua maternal, de manera ascendente y descendente a partir de un número natural dado."
11,Estudio de los números.,11,4°,"Identifica y usa los números ordinales, en español y en su lengua materna para ordenar objetos, o para indicar el lugar que ocupan dentro de una colección de hasta veinte elementos.."
11,Estudio de los números.,11,4°,"A través de situaciones cotidianas y de diversos contextos, cuenta, representa de diferentes formas, interpreta, ordena, lee y escribe números naturales de hasta cinco cifras; identifica regularidades en los números."
11,Estudio de los números.,11,4°,"A partir de situaciones vinculadas a diferentes contextos, representa, interpreta, lee, escribe y ordena números decimales hasta centésimos en notación decimal y con letras apoyándose en modelos gráficos; comprende la equivalencia entre decimos, centésimos y la unidad.."
11,Estudio de los números.,11,4°,"Representa, con el apoyo de material concreto y modelos gráficos, fracciones: tercios, quintos, sextos, novenos y décimos, para expresar el resultado de mediciones y repartos en diversos contextos."
11,Estudio de los números.,11,4°,"Propone expresiones, aditivas equivalentes de tercios, quintos, sextos, novenos y décimos; también compara fracciones (con igual numerador o igual denominador) utilizando los ˃ (mayor que), ˂ (menor que) o = (igual)."
11,Estudio de los números.,11,4°,"Identifica y representa la unidad de referencia, a partir de una fracción dada de esta en la resolución de situaciones problemáticas.."
12,"Suma y resta, su relación como operaciones inversas.",12,3°,Resuelve situaciones problemáticas vinculadas a su contexto que implican sumas de números naturales de hasta tres cifras utilizando agrupamientos y el algoritmo convencional.
12,"Suma y resta, su relación como operaciones inversas.",12,3°,Resuelve situaciones problemáticas vinculadas a su contexto que implican restas de números naturales de hasta tres cifras utilizando agrupamientos y el algoritmo convencional.
12,"Suma y resta, su relación como operaciones inversas.",12,3°,"Utiliza, explica y comprueba sus estrategias para calcular mentalmente sumas o restas de números naturales de hasta tres cifras.."
12,"Suma y resta, su relación como operaciones inversas.",12,3°,"Resuelve problemas de suma o resta vinculados a su contexto, que impliquen el uso de fracciones (medios, cuartos, octavos, dieciseisavos), con el apoyo del material concreto o representaciones gráficas.."
12,"Suma y resta, su relación como operaciones inversas.",12,4°,Resuelve situaciones problemáticas vinculadas a su contexto que implican sumas o restas de números naturales de hasta cuatro cifras utilizando los algoritmos convencionales.
12,"Suma y resta, su relación como operaciones inversas.",12,4°,"Resuelve situaciones problemáticas vinculadas a su contexto que implican sumas o restas de dos números decimales hasta centésimos, con apoyo de material concreto y representaciones gráficas."
12,"Suma y resta, su relación como operaciones inversas.",12,4°,"Resuelve situaciones problemáticas que implican sumas o restas de fracciones con diferente denominador (tercios, quintos, sextos, novenos y décimos) vinculados a su contexto, mediante diversos procedimientos, en particular, la equivalencia.."
13,"Multiplicación y división, su relación como operaciones inversas.",13,3°,"Resuelve multiplicaciones cuyo producto es un número natural de tres cifras, mediante diversos procedimientos (suma de multiplicaciones parciales, multiplicaciones por 10, 20, 30, entre otros)."
13,"Multiplicación y división, su relación como operaciones inversas.",13,3°,"Resuelve situaciones problemáticas vinculadas a su contexto que implican divisiones (reparto y agrupamiento), mediante diversos procedimientos, en particular con la multiplicación; representa la división como: a*b=c.."
13,"Multiplicación y división, su relación como operaciones inversas.",13,3°,"Utiliza, explica y comprueba sus estrategias para calcular mentalmente productos de números naturales de una cifra.."
13,"Multiplicación y división, su relación como operaciones inversas.",13,4°,"Resuelve situaciones problemáticas vinculadas a su contexto que implican multiplicaciones de números naturales de hasta tres por dos cifras, a partir de diversas descomposiciones aditivas y el algoritmo convencional."
13,"Multiplicación y división, su relación como operaciones inversas.",13,4°,Resuelve situaciones problemáticas vinculadas a su contexto que impliquen el uso de un algoritmo para dividir números naturales de hasta tres cifras entre un número de una o dos cifras; reconoce al cociente y al residuo como resultado de una división.
13,"Multiplicación y división, su relación como operaciones inversas.",13,4°,"Utiliza, explica y comprueba sus estrategias para calcular mentalmente el doble o el triple de un número natural de dos cifras y la mitad de un número."
14,Cuerpos geométricos y sus características.,14,3°,"Identifica las figuras geométricas que componen diversos objetos (edificios, casas, cajas, muebles y cuerpos geométricos); construye prismas rectos a partir de reconocer la configuración de cuadrados y rectángulos que lo componen."
14,Cuerpos geométricos y sus características.,14,4°,"Reconoce y describe las características de distintos primas rectos (números de vértices y aristas, número y formas de caras): reconoce los desarrollos planos que permiten construirlos, en particular el cubo.."
15,Figuras geométricas y sus características.,15,3°,"A partir de retículas de triángulos, cuadrados o puntos, construye, analiza y clasifica figuras geométricas a partir de sus lados y su simetría, en particular a los triángulos, explica los criterios utilizados para la clasificación.."
15,Figuras geométricas y sus características.,15,4°,"Con el apoyo de instrumentos geométricos, construye, analiza y clasifica cuadriláteros a partir de sus lados, ángulos y diagonales; explica los criterios utilizados para la clasificación.."
16,"Medición de longitud, masa y capacidad.",16,3°,"Resuelve situaciones problemáticas vinculadas a su contexto que impliquen, medición, estimación y comparación de longitudes, masas y capacidades, con el uso del metro, kilogramo, litro y medios y cuartos de estas unidades; en el caso de la longitud, el decímetro y centímetro.."
17,Cálculo de perímetro y área.,17,4°,"Distingue entre contorno y superficie de caras de objetos de su entorno y de figuras y cuerpos geométricos, reconoce al perímetro como la suma de las longitudes de sus lados y área como la medida de la superficie: estima y compara áreas de manera directa, con unidades no convencionales y con retículas de cuadrados.."
18,Medición del tiempo,18,3°,"Lee relojes de manecillas y digitales; compara y ordena la duración de diferentes actividades cotidianas o acontecimientos de la comunidad, usando la hora, media hora, cuarto de hora y los minutos.."
18,Medición del tiempo,18,4°,"Resuelve situaciones problemáticas que implican el uso de equivalencias entre diferentes escalas de tiempo; día, hora, minuto y segundo; reconoce al segundo como unidad básica de tiempo."
18,Medición del tiempo,18,4°,"Comprende y utiliza expresiones que indican temporalidad como quincena, bimestre, semestre, novenario, lustro, quinquenio, siglo, milenio, decenio, sexenio.."
19,Organización e interpretación de datos.,19,3°,"Recolecta, organiza, representa e interpreta datos en tablas de frecuencias o pictogramas para responder preguntas de su interés.."
19,Organización e interpretación de datos.,19,4°,"Interpreta tablas de frecuencias y gráficas de barras, y reconoce la moda de un conjunto de satos para responder preguntas.."
