Contenido #,Contenido,PDA #,Grado,Descripción
13,Uso de textos formales para atender diversos asuntos personales o del bienestar común.,13,4°,Identifica formularios que se emplean em la gestión de determinados trámites personales..
14,Entrevistas con personas de la comunidad para conocer diversos temas.,14,3°,Reconoce las características de la entrevista y sus propósitos.
14,Entrevistas con personas de la comunidad para conocer diversos temas.,14,3°,"Observa, lee y comenta entrevistas."
14,Entrevistas con personas de la comunidad para conocer diversos temas.,14,3°,"Comprende la utilidad de elaborar cuestionarios para obtener la información que desea, y reconoce la diferencia entre plantear preguntas cerradas y abiertas."
14,Entrevistas con personas de la comunidad para conocer diversos temas.,14,3°,"Entrevista a personas de la comunidad, o externas, con conocimiento sobre el tema y con propósitos y preguntas definidos previamente."
14,Entrevistas con personas de la comunidad para conocer diversos temas.,14,3°,"Respeta turnos para hablar y escuchar, presta atención a la persona entrevistada, adecua tono y volumen de voz, plantea preguntas elaboradas con antelación.."
14,Entrevistas con personas de la comunidad para conocer diversos temas.,14,4°,Participa en entrevistas a distintos personajes de la comunidad acerca de condiciones problemáticas que padecen y posibilidades de solución.
14,Entrevistas con personas de la comunidad para conocer diversos temas.,14,4°,Elabora preguntas pertinentes que recaben la información deseada y evita plantear redundantes.
14,Entrevistas con personas de la comunidad para conocer diversos temas.,14,4°,Usa signos de interrogación y puntuación para escribir las preguntas y respuestas.
14,Entrevistas con personas de la comunidad para conocer diversos temas.,14,4°,"Planifica entrevistas: define propósitos, identifica personas por entrevistar, plantea preguntas, duración, lugar, fecha.."
14,Entrevistas con personas de la comunidad para conocer diversos temas.,14,4°,"Usa pautas que norman intercambios orales: respetar turno para hacer uso de la palabra, prestar atención, adecuar tono y volumen de voz, emplear fórmulas de cortesía, plantear preguntas, exponer opiniones.."
15,Indagación sobre la diversidad lingüística en su comunidad y el resto del país.,15,3°,"Reconoce nombres de lugares, objetos y otras palabras cotidianas que tienen raíces en lenguas indígenas."
15,Indagación sobre la diversidad lingüística en su comunidad y el resto del país.,15,3°,"Emplea, en forma oral y escrita, expresiones lingüísticas identificadas."
15,Indagación sobre la diversidad lingüística en su comunidad y el resto del país.,15,3°,Identifica expresiones variantes de su lengua materna en comunidades diferentes.
15,Indagación sobre la diversidad lingüística en su comunidad y el resto del país.,15,3°,"Conoce lenguas diferentes a la suya, que se hablan en su localidad y en otras regiones del país.."
15,Indagación sobre la diversidad lingüística en su comunidad y el resto del país.,15,4°,"Observa y reproduce expresiones, orales y escritas, con raíces en lenguas originarias, que son usuales en su comunidad y en otras."
15,Indagación sobre la diversidad lingüística en su comunidad y el resto del país.,15,4°,"Identifica lenguas que se hablan en su municipio y en su entidad, y en qué contextos y ocasiones."
15,Indagación sobre la diversidad lingüística en su comunidad y el resto del país.,15,4°,Reflexiona acerca de la relevancia que tiene para la vida social hablar y escribir según el contexto y los interlocutores e interlocutoras.
15,Indagación sobre la diversidad lingüística en su comunidad y el resto del país.,15,4°,Identifica variantes de su lengua materna que se usan en comunidades diferentes..
16,Uso de croquis y mapas para describir trayectos o localizar lugares.,16,3°,Observa croquis e identifica sus características y función.
16,Uso de croquis y mapas para describir trayectos o localizar lugares.,16,3°,Identifica convenciones gráficas usadas en croquis.
16,Uso de croquis y mapas para describir trayectos o localizar lugares.,16,3°,"Reconoce y usa palabras para dar indicaciones sobre lugares o trayectos, como esquina, derecha, izquierda, al lado, paralelo."
16,Uso de croquis y mapas para describir trayectos o localizar lugares.,16,3°,Elabora croquis para representar trayectos.
16,Uso de croquis y mapas para describir trayectos o localizar lugares.,16,3°,Describe trayectos a partir de la información contenida en croquis..
16,Uso de croquis y mapas para describir trayectos o localizar lugares.,16,4°,Observa mapas e identifica sus características y función.
16,Uso de croquis y mapas para describir trayectos o localizar lugares.,16,4°,Identifica convenciones gráficas usadas en mapas.
16,Uso de croquis y mapas para describir trayectos o localizar lugares.,16,4°,Comprende y usa vocabulario adecuado para dar indicaciones a fin de localizar lugares en un mapa.
16,Uso de croquis y mapas para describir trayectos o localizar lugares.,16,4°,Elabora mapas para representar lugares..
17,"Reconocimiento y reflexión sobre el uso de elementos de los lenguajes artísticos, en manifestaciones culturales y artísticas de la comunidad y del resto del mundo.",17,3°,"Realiza recreaciones orales o escritas, acompañadas de una representación gráfica, como dibujos, cómics, historietas, secuencias de dibujos que realizan movimientos (“folioscopio” o flip books), a partir de la observación de videos o de la asistencia a lugares en donde se lleven a cabo manifestaciones culturales y artísticas."
17,"Reconocimiento y reflexión sobre el uso de elementos de los lenguajes artísticos, en manifestaciones culturales y artísticas de la comunidad y del resto del mundo.",17,3°,"Compara movimientos, sonidos, formas, colores, gestos y objetos de manifestaciones culturales y artísticas de su comunidad con los de otros lugares."
17,"Reconocimiento y reflexión sobre el uso de elementos de los lenguajes artísticos, en manifestaciones culturales y artísticas de la comunidad y del resto del mundo.",17,3°,"Expresa sus gustos e intereses hacia las manifestaciones culturales y artísticas, y realiza descripciones orales o escritas, para agruparlas de acuerdo con sus similitudes en un collage de dibujos, fotografías o recortes.."
17,"Reconocimiento y reflexión sobre el uso de elementos de los lenguajes artísticos, en manifestaciones culturales y artísticas de la comunidad y del resto del mundo.",17,4°,"Distingue movimientos, vestuarios, aromas, gestos, sonidos u objetos, en las manifestaciones culturales y artísticas de su comunidad y otros lugares del mundo, para reflexionar sobre su sentido y significado."
17,"Reconocimiento y reflexión sobre el uso de elementos de los lenguajes artísticos, en manifestaciones culturales y artísticas de la comunidad y del resto del mundo.",17,4°,"Interactúa con manifestaciones culturales y artísticas de su comunidad y las compara con las de otros lugares, compartiendo sus conclusiones, mediante fotografías o dibujos comentados, o bien, mediante un escrito."
17,"Reconocimiento y reflexión sobre el uso de elementos de los lenguajes artísticos, en manifestaciones culturales y artísticas de la comunidad y del resto del mundo.",17,4°,Aprecia la diversidad cultural y lingüística en su país y el mundo mediante sobre algunas manifestaciones culturales y artísticas de su interés para conocer su contexto.
17,"Reconocimiento y reflexión sobre el uso de elementos de los lenguajes artísticos, en manifestaciones culturales y artísticas de la comunidad y del resto del mundo.",17,4°,..
18,Creación de propuestas con intención artística para mejorar la escuela y el resto de la comunidad.,18,3°,"Identifica aspectos por mejorar de la escuela o del resto de la comunidad a partir de gustos e intereses propios, para generar ideas sobre distintas posibilidades de transformación y las representa mediante descripciones, dibujos, bocetos o maquetas."
18,Creación de propuestas con intención artística para mejorar la escuela y el resto de la comunidad.,18,3°,Dialoga sobre las transformaciones que han tenido distintos espacios escolares y del resto de la comunidad a partir de cambios impulsados a través de los lenguajes artísticos.
18,Creación de propuestas con intención artística para mejorar la escuela y el resto de la comunidad.,18,3°,"Explora y emplea movimientos, sonidos, formas, colores, gestos, objetos y palabras, para construir analogías que representen situaciones del espacio escolar o de la localidad."
18,Creación de propuestas con intención artística para mejorar la escuela y el resto de la comunidad.,18,3°,"Crea producciones con distintos lenguajes, oral, escrito, musical, visual, teatral, dancístico, en las que destaque aspectos valiosos de la escuela o la comunidad."
18,Creación de propuestas con intención artística para mejorar la escuela y el resto de la comunidad.,18,3°,"Construye propuestas artísticas de manera colectiva, a partir del uso de formas, colores, texturas, sonidos, movimientos y gestos, que permitan generar una mejora para el bien común."
18,Creación de propuestas con intención artística para mejorar la escuela y el resto de la comunidad.,18,3°,"Identifica aspectos por mejorar de la escuela o del resto de la comunidad a partir de gustos e intereses propios, para generar ideas sobre distintas posibilidades de transformación y las representa mediante descripciones, dibujos, bocetos o maquetas."
18,Creación de propuestas con intención artística para mejorar la escuela y el resto de la comunidad.,18,3°,Dialoga sobre las transformaciones que han tenido distintos espacios escolares y del resto de la comunidad a partir de cambios impulsados a través de los lenguajes artísticos..
18,Creación de propuestas con intención artística para mejorar la escuela y el resto de la comunidad.,18,3°,"Explora y emplea movimientos, sonidos, formas, colores, gestos, objetos y palabras, para construir analogías que representen situaciones del espacio escolar o de la localidad."
18,Creación de propuestas con intención artística para mejorar la escuela y el resto de la comunidad.,18,3°,"Crea producciones con distintos lenguajes, oral, escrito, musical, visual, teatral, dancístico, en las que destaque aspectos valiosos de la escuela o la comunidad."
18,Creación de propuestas con intención artística para mejorar la escuela y el resto de la comunidad.,18,3°,"Construye propuestas artísticas de manera colectiva, a partir del uso de formas, colores, texturas, sonidos, movimientos y gestos, que permitan generar una mejora para el bien común."
18,Creación de propuestas con intención artística para mejorar la escuela y el resto de la comunidad.,18,4°,"Crea producciones con distintos lenguajes, oral, escrito, musical, visual, teatral, dancístico, que representan vínculos respetuosos con la diversidad para la participación en la mejora comunitaria."
18,Creación de propuestas con intención artística para mejorar la escuela y el resto de la comunidad.,18,4°,"Elabora una propuesta con intención artística, en colectivo, mediante movimientos, sonidos, formas, colores, gestos y objetos, para ofrecer propuestas de solución a situaciones problemas identificados, ya sea en la escuela o en el resto de la comunidad."
18,Creación de propuestas con intención artística para mejorar la escuela y el resto de la comunidad.,18,4°,"Opina de manera oral y escrita sobre propuestas realizadas por sus pares, así como de los elementos y recursos de los lenguajes que emplearon, y de qué manera consideran que éstas mejoran los espacios escolares y comunitarios."
18,Creación de propuestas con intención artística para mejorar la escuela y el resto de la comunidad.,18,4°,"Experimenta con una variedad de formas, colores, texturas, sonidos, movimientos, gestos y objetos, para crear una propuesta artística colectiva que mejores el espacio que habita.."
19,"Lectura y creación de poemas, canciones y juegos de palabras para su disfrute.",19,3°,"Lee y escucha poemas, canciones y juegos de palabras, de acuerdo con sus gustos e intereses, para propiciar su disfrute."
19,"Lectura y creación de poemas, canciones y juegos de palabras para su disfrute.",19,3°,"Reconoce la rima y la aliteración como elementos rítmicos de poemas, canciones y juegos de palabras."
19,"Lectura y creación de poemas, canciones y juegos de palabras para su disfrute.",19,3°,"Explora y combina sonidos y palabras para jugar con su acomodo y entonación, y modifica las palabras o la letra de una canción, siguiendo el ritmo original.."
19,"Lectura y creación de poemas, canciones y juegos de palabras para su disfrute.",19,4°,"Reconoce algunas características del contexto de creación de un poema, canción o juego de palabras, para realizar interpretaciones de su significado."
19,"Lectura y creación de poemas, canciones y juegos de palabras para su disfrute.",19,4°,"Establece relaciones entre el texto y las experiencias de vida, a partir de lo que le sugiere su lectura (figuras de significación)."
19,"Lectura y creación de poemas, canciones y juegos de palabras para su disfrute.",19,4°,"Identifica y reflexiona sobre los elementos ritmicos y melódicos de los poéticos: ritmos y duraciones, repetición de frases, palabras, sílabas, etcétera, en los poemas, canciones y juegos de palabras."
19,"Lectura y creación de poemas, canciones y juegos de palabras para su disfrute.",19,4°,"Revisa de manera lúdica las variaciones que se dan en la lectura en voz alta, en cuanto a los tonos, pausas y acentos posibles."
19,"Lectura y creación de poemas, canciones y juegos de palabras para su disfrute.",19,4°,"Asimismo, interpreta los diferentes tonos, pausas y acentos que realiza cada persona al leer en voz alta."
19,"Lectura y creación de poemas, canciones y juegos de palabras para su disfrute.",19,4°,"Experimenta con la creación de poemas en verso y prosa, canciones o juegos de palabras, a partir del establecimiento de un tema que le sea significativo.."
20,Experimentación con elementos visuales y sonoros en producciones colectivas artísticas.,20,3°,"Combina secuencias de sonidos rápidos, lentos, agudos, graves, fuertes, débiles, con pausas y acentos, producidos con objetos del entorno, el cuerpo y/o la voz, para transmitir una idea colectiva."
20,Experimentación con elementos visuales y sonoros en producciones colectivas artísticas.,20,3°,"Realiza una composición visual colectiva con objetos a su alcance para representar distinta ideas y formas mediante esculturas efímeras, perfomances o instalaciones."
20,Experimentación con elementos visuales y sonoros en producciones colectivas artísticas.,20,3°,"Elabora un libro de artista o libro objeto, previa selección de textos, en el que experimenta con materiales diversos, como cartón, reciclados, telas, origami; y con el uso de diferentes elementos de los lenguajes artísticos, como puntos, líneas, texturas, formas, colores e imágenes y los comparte con sus pares.."
20,Experimentación con elementos visuales y sonoros en producciones colectivas artísticas.,20,4°,"Crea un cortometraje colectivo,utilizando objetos cotidianos en animaciones con secuencias fotográficas y lo sonoriza para compartir ideas y experienicas."
