Contenido #,Contenido,PDA #,Grado,Descripción
15,Indagación sobre la diversidad lingüística en su comunidad y el resto del país.,15,4°,"Observa y reproduce expresiones, orales y escritas, con raíces en lenguas originarias, que son usuales en su comunidad y en otras."
15,Indagación sobre la diversidad lingüística en su comunidad y el resto del país.,15,4°,"Identifica lenguas que se hablan en su municipio y en su entidad, y en qué contextos y ocasiones."
15,Indagación sobre la diversidad lingüística en su comunidad y el resto del país.,15,4°,Reflexiona acerca de la relevancia que tiene para la vida social hablar y escribir según el contexto y los interlocutores e interlocutoras.
15,Indagación sobre la diversidad lingüística en su comunidad y el resto del país.,15,4°,Identifica variantes de su lengua materna que se usan en comunidades diferentes..
16,Uso de croquis y mapas para describir trayectos o localizar lugares.,16,4°,Observa mapas e identifica sus características y función.
16,Uso de croquis y mapas para describir trayectos o localizar lugares.,16,4°,Identifica convenciones gráficas usadas en mapas.
16,Uso de croquis y mapas para describir trayectos o localizar lugares.,16,4°,Comprende y usa vocabulario adecuado para dar indicaciones a fin de localizar lugares en un mapa.
16,Uso de croquis y mapas para describir trayectos o localizar lugares.,16,4°,Elabora mapas para representar lugares..
17,"Reconocimiento y reflexión sobre el uso de elementos de los lenguajes artísticos, en manifestaciones culturales y artísticas de la comunidad y del resto del mundo.",17,4°,"Distingue movimientos, vestuarios, aromas, gestos, sonidos u objetos, en las manifestaciones culturales y artísticas de su comunidad y otros lugares del mundo, para reflexionar sobre su sentido y significado."
17,"Reconocimiento y reflexión sobre el uso de elementos de los lenguajes artísticos, en manifestaciones culturales y artísticas de la comunidad y del resto del mundo.",17,4°,"Interactúa con manifestaciones culturales y artísticas de su comunidad y las compara con las de otros lugares, compartiendo sus conclusiones, mediante fotografías o dibujos comentados, o bien, mediante un escrito."
17,"Reconocimiento y reflexión sobre el uso de elementos de los lenguajes artísticos, en manifestaciones culturales y artísticas de la comunidad y del resto del mundo.",17,4°,Aprecia la diversidad cultural y lingüística en su país y el mundo mediante sobre algunas manifestaciones culturales y artísticas de su interés para conocer su contexto.
17,"Reconocimiento y reflexión sobre el uso de elementos de los lenguajes artísticos, en manifestaciones culturales y artísticas de la comunidad y del resto del mundo.",17,4°,..
18,Creación de propuestas con intención artística para mejorar la escuela y el resto de la comunidad.,18,4°,"Crea producciones con distintos lenguajes, oral, escrito, musical, visual, teatral, dancístico, que representan vínculos respetuosos con la diversidad para la participación en la mejora comunitaria."
18,Creación de propuestas con intención artística para mejorar la escuela y el resto de la comunidad.,18,4°,"Elabora una propuesta con intención artística, en colectivo, mediante movimientos, sonidos, formas, colores, gestos y objetos, para ofrecer propuestas de solución a situaciones problemas identificados, ya sea en la escuela o en el resto de la comunidad."
18,Creación de propuestas con intención artística para mejorar la escuela y el resto de la comunidad.,18,4°,"Opina de manera oral y escrita sobre propuestas realizadas por sus pares, así como de los elementos y recursos de los lenguajes que emplearon, y de qué manera consideran que éstas mejoran los espacios escolares y comunitarios."
18,Creación de propuestas con intención artística para mejorar la escuela y el resto de la comunidad.,18,4°,"Experimenta con una variedad de formas, colores, texturas, sonidos, movimientos, gestos y objetos, para crear una propuesta artística colectiva que mejores el espacio que habita.."
19,"Lectura y creación de poemas, canciones y juegos de palabras para su disfrute.",19,4°,"Reconoce algunas características del contexto de creación de un poema, canción o juego de palabras, para realizar interpretaciones de su significado."
19,"Lectura y creación de poemas, canciones y juegos de palabras para su disfrute.",19,4°,"Establece relaciones entre el texto y las experiencias de vida, a partir de lo que le sugiere su lectura (figuras de significación)."
19,"Lectura y creación de poemas, canciones y juegos de palabras para su disfrute.",19,4°,"Identifica y reflexiona sobre los elementos ritmicos y melódicos de los poéticos: ritmos y duraciones, repetición de frases, palabras, sílabas, etcétera, en los poemas, canciones y juegos de palabras."
19,"Lectura y creación de poemas, canciones y juegos de palabras para su disfrute.",19,4°,"Revisa de manera lúdica las variaciones que se dan en la lectura en voz alta, en cuanto a los tonos, pausas y acentos posibles."
19,"Lectura y creación de poemas, canciones y juegos de palabras para su disfrute.",19,4°,"Asimismo, interpreta los diferentes tonos, pausas y acentos que realiza cada persona al leer en voz alta."
19,"Lectura y creación de poemas, canciones y juegos de palabras para su disfrute.",19,4°,"Experimenta con la creación de poemas en verso y prosa, canciones o juegos de palabras, a partir del establecimiento de un tema que le sea significativo.."
20,Experimentación con elementos visuales y sonoros en producciones colectivas artísticas.,20,4°,"Crea un cortometraje colectivo,utilizando objetos cotidianos en animaciones con secuencias fotográficas y lo sonoriza para compartir ideas y experienicas."
20,Experimentación con elementos visuales y sonoros en producciones colectivas artísticas.,20,4°,"Recrea una experiencia colectiva mediante la intervención o transformación de un objeto significativo, con el uso de colores, telas, materiales reciclados y elementos de la naturaleza, entre otros."
20,Experimentación con elementos visuales y sonoros en producciones colectivas artísticas.,20,4°,"Elabora una producción artística colectiva que le permita imaginar formas de incidir constructivamente en su entorno natural y social, utilizando elementos y recursos de los lenguajes artísticos.."
21,"Reflexión y uso de los lenguajes artísticos, para recrear experiencias estéticas que tienen lugar en la vida cotidiana.",21,4°,"Utiliza formas, colores, texturas, sonidos y movimientos para recrear, mediante diferentes producciones artísticas, obras de arte que le han causado interés e impacto."
21,"Reflexión y uso de los lenguajes artísticos, para recrear experiencias estéticas que tienen lugar en la vida cotidiana.",21,4°,"Reconoce las formas, lineas, colores y texturas de su entorno natural y social, y lo recrea mediante distintas producciones artísticas individuales y colectivas para reflexionar sobre la presencia de los lenguajes artísticos en la vida cotidiana.."
22,"Representación de hechos y experiencias significativas mediante el empleo de recursos textuales, visuales, corporales y sonoros.",22,4°,"Selecciona los recursos textuales que le permiten recrear un hecho significativo, de acuerdo con el énfasis que busca comunicar."
22,"Representación de hechos y experiencias significativas mediante el empleo de recursos textuales, visuales, corporales y sonoros.",22,4°,"Reflexiona sobre una experiencia significativa que ha transformado su manera de ser o vivir, y la recrea por medio de una historia, que representa con objetos animados y sonidos corporales."
22,"Representación de hechos y experiencias significativas mediante el empleo de recursos textuales, visuales, corporales y sonoros.",22,4°,"Realiza un cortometraje con imágenes de su entorno, o elabora un folioscopio (flip book), para narrar un acontecimiento significativo de la comunidad.."
23,Identificación del uso de la fantasía y la realidad en diferentes manifestaciones culturales y artísticas.,23,4°,"Analiza la representación de distintas formas de ser y estar en el mundo, incluyendo al género, en manifestaciones culturas y artísticas que sean de su interés."
23,Identificación del uso de la fantasía y la realidad en diferentes manifestaciones culturales y artísticas.,23,4°,"Crea un personaje, empleando elementos de los lenguajes artísticos, que retome aspectos reales y fantásticos de una manifestación culturas o artística, para expresar sus gustos e intereses."
23,Identificación del uso de la fantasía y la realidad en diferentes manifestaciones culturales y artísticas.,23,4°,"Escribe comentarios críticos sobre manifestaciones culturales y artísticas, y los comparte por medio de una publicación física y/o electrónica elaborada con sus compañeras y compañeros.."
24,Lectura dramatizada y representación teatral.,24,4°,"Explora en colectivo el movimiento, el gesto, la forma, el color y el sonido, para recrear fragmentos de una lectura de su interés, por medio del teatro de títeres, sombras o papel."
24,Lectura dramatizada y representación teatral.,24,4°,"Realiza, en colectivo, una lectura dramatizada o teatro de atril de un texto dramático, jugando con combinaciones de secuencias de sonidos rápidos, lentos, agudos, graves, fuertes, débiles con pausa y con acentos variados."
24,Lectura dramatizada y representación teatral.,24,4°,"Identifica la estructura externa del texto dramático, conformada por diálogos, listado de personajes y acotaciones."
24,Lectura dramatizada y representación teatral.,24,4°,"Conoce otros tipos de textos en los que se puede realizar una lectura dramatizada: historieta, cómic, manga, que contienen onomatopeyas, símbolos, viñetas, etcétera.."
25,Comprensión y producción de cuentos para su disfrute.,25,4°,"Selecciona, lee y escucha cuentos de distintos orígenes y autores."
25,Comprensión y producción de cuentos para su disfrute.,25,4°,"Reflexiona sobre el uso de los tiempos pretérito y copretérito para narrar sucesos pasados, y sobre el empleo del presente en diálogos directos."
25,Comprensión y producción de cuentos para su disfrute.,25,4°,"Planea, escribe, revisa, corrige y comparte cuentos sobre diversos temas."
25,Comprensión y producción de cuentos para su disfrute.,25,4°,Escribe un cuento de manera colectiva y elabora los personajes con objetos cotidianos y realiza una presentación frente a un público..
