Contenido #,Contenido,PDA #,Grado,Descripción
3,"Interculturalidad y sustentabilidad: formas en las que los pueblos originarios y otras culturales del país se relacionan con la naturaleza para contribuir a reducir el impacto negativo de la humanidad en el medio natural y social, así como acciones colectivas para promover el bienestar con respecto y protección, a fin de preservar la naturaleza y fortalecer la conciencia geográfica.",3,4°,"Identifica cómo se ejerce el derecho humano a un ambiente sano y adecuado, para el desarrollo y bienestar planetario, y se compromete a respetar los ecosistemas, actuar con reciprocidad, cuidándolos y contribuyendo en su preservación, mediante acciones personales, colectivas y comunitarias críticas, para contribuir al consumo sustentable.."
4,"Cuidado de los ecosistemas para su regeneración, preservación responsable y sustentable.",4,4°,"Indaga y analiza formas diversas en que las mujeres de diversas culturas contribuyen en el cuidado, la regeneración y la preservación del ambiente y la salud, así como acciones sociales y políticas que se orientan a recuperar prácticas que ayuden a reducir el deterioro en la naturaleza."
4,"Cuidado de los ecosistemas para su regeneración, preservación responsable y sustentable.",4,4°,"Construye juicios éticos y dialoga respecto de la importancia del respeto y colaboración en el cuidado y aprovechamiento sustentable de los ecosistemas, con equidad y justicia."
4,"Cuidado de los ecosistemas para su regeneración, preservación responsable y sustentable.",4,4°,"Propone y lleva a la práctica acciones para contribuir en la regeneración y preservación de los ecosistemas, de manera personal y comunitaria en la convivencia cotidiana.."
4,"Cuidado de los ecosistemas para su regeneración, preservación responsable y sustentable.",4,4°,Reconoce que muchas de las especies endémicas que se han ido perdiendo fueron producto de desarrollos históricos de largo tiempo; identifica la relación de esos procesos con la historia de las personas y los pueblos..
5,"Acciones de prevención ante peligros o amenazas de fenómenos naturales y acciones humanas y la importancia de actuar y participar en la escuela, barrio, pueblo, comunidad, entidad y país; promover la cultura de prevención, autoprotección, empatía y solidaridad con las personas afectadas y el entorno socioambiental.",5,4°,"Indaga en fuentes orales, bibliográficas, hemerográficas, digitales algunos desastres asociados a fenómenos naturales y/o generados por acciones humanas ocurridos en la entidad y el país, a lo largo de la historia; utiliza entrevistas generacionales como recursos para obtener los testimonios."
5,"Acciones de prevención ante peligros o amenazas de fenómenos naturales y acciones humanas y la importancia de actuar y participar en la escuela, barrio, pueblo, comunidad, entidad y país; promover la cultura de prevención, autoprotección, empatía y solidaridad con las personas afectadas y el entorno socioambiental.",5,4°,Elabora mapas para localizar los lugares en los que ocurrieron los desastres y los relaciona con los fenómenos naturales o con acciones humanas humanas.
5,"Acciones de prevención ante peligros o amenazas de fenómenos naturales y acciones humanas y la importancia de actuar y participar en la escuela, barrio, pueblo, comunidad, entidad y país; promover la cultura de prevención, autoprotección, empatía y solidaridad con las personas afectadas y el entorno socioambiental.",5,4°,Identifica qué desastres han ocurrido en algunas entidades que no se presentan en otras y argumenta acerca de las causas..
5,"Acciones de prevención ante peligros o amenazas de fenómenos naturales y acciones humanas y la importancia de actuar y participar en la escuela, barrio, pueblo, comunidad, entidad y país; promover la cultura de prevención, autoprotección, empatía y solidaridad con las personas afectadas y el entorno socioambiental.",5,4°,"Indaga sobre planes y protocolos de emergencia, (sismos, terremotos, huracanes, inundaciones, tsunamis, entre otros); participa acciones colectivas encaminadas a una cultura de prevención y autoprotección y muestra empatía por las personas afectadas por un desastre para proponer acciones de ayuda solidaria.."
6,"Caracterización y localización del territorio donde vive, la entidad y México; identificación de los tipos de suelo, clima, vegetación, fauna, cuerpos de agua (ríos, lagos, cenotes, humedades), así como las formas culturales que se desarrollan, vinculadas al patrimonio biocultural de la entidad y región; reconocimiento de su organización política y cambios históricos, hasta su conformación actual.",6,4°,"Localiza y reconoce características del territorio de México, como suelo, clima, regiones naturales, relieve, cuerpos de agua, extensión límites terrestres , marítimos y aéreos, así como las entidades federativas que lo integran."
6,"Caracterización y localización del territorio donde vive, la entidad y México; identificación de los tipos de suelo, clima, vegetación, fauna, cuerpos de agua (ríos, lagos, cenotes, humedades), así como las formas culturales que se desarrollan, vinculadas al patrimonio biocultural de la entidad y región; reconocimiento de su organización política y cambios históricos, hasta su conformación actual.",6,4°,Elabora representaciones cartográficas del territorio nacional y su diversidad natural.
6,"Caracterización y localización del territorio donde vive, la entidad y México; identificación de los tipos de suelo, clima, vegetación, fauna, cuerpos de agua (ríos, lagos, cenotes, humedades), así como las formas culturales que se desarrollan, vinculadas al patrimonio biocultural de la entidad y región; reconocimiento de su organización política y cambios históricos, hasta su conformación actual.",6,4°,"Indaga sobre los cambios en la conformación territorial de México, y reconoce pérdidas y anexiones territoriales, así como continuidades de pueblos originarios, más allá de las fronteras políticas actuales (comparaciones en imágenes y mapas).."
7,"Composición sociocultural de la entidad federativa y de México, y su configuración a través de la historia como un país pluricultural, integrado por pueblos originarios, afromexicanos, migrantes y diversas comunidades con características y necesidades, quienes han luchado por el reconocimiento de la igualdad en dignidad y derechos.",7,4°,"Analiza la conformación pluricultural y plurilingüe de México que se expresa en pueblos originarios, afro mexicanos, migrantes y diversas comunidades que habitan México, que tienen prácticas culturales e historias que se manifiestan en formas de pensar, hablar, convivir, vestir, celebrar y compartir, apreciando sus aportaciones al patrimonio cultural del país y reconociendo los problemas y dificultades que se enfrentan."
7,"Composición sociocultural de la entidad federativa y de México, y su configuración a través de la historia como un país pluricultural, integrado por pueblos originarios, afromexicanos, migrantes y diversas comunidades con características y necesidades, quienes han luchado por el reconocimiento de la igualdad en dignidad y derechos.",7,4°,Representa en mapas la ubicación de los pueblos originarios y afro mexicanos que habitan en su entidad y el territorio nacional.
7,"Composición sociocultural de la entidad federativa y de México, y su configuración a través de la historia como un país pluricultural, integrado por pueblos originarios, afromexicanos, migrantes y diversas comunidades con características y necesidades, quienes han luchado por el reconocimiento de la igualdad en dignidad y derechos.",7,4°,"Reconoce que en la Constitución Política de los Estados Unidos Mexicanos se garantiza el derecho a vivir con igualdad y dignidad , así como a expresar prácticas culturales y lingüísticas de los pueblos originarios y afro mexicanos.."
8,"La vida cotidiana antes de la primera invasión europea y en el México colonial: personas y grupos sociales que incidieron en la historia de la comunidad, entidad y el país, para reconocer sus aportes en lo social, cultural, político y económico.",8,4°,"Indaga en fuentes primarias o secundarias bibliográficas, hemerográficas, digitales, orales sobre la invasión española, y analiza algunos de sus impactos en las poblaciones originarias."
8,"La vida cotidiana antes de la primera invasión europea y en el México colonial: personas y grupos sociales que incidieron en la historia de la comunidad, entidad y el país, para reconocer sus aportes en lo social, cultural, político y económico.",8,4°,"Identifica, en el periodo de la conquista, cómo contribuyeron los diversos grupos sociales y cuáles fueron los que tuvieron más poder y mejores condiciones, en contraste a la situación de injusticia y dialoga acerca de la desigualdad que vivieron mujeres, hombres, niñas y niños de los pueblos originarios, afrodescendientes y personas esclavizadas."
8,"La vida cotidiana antes de la primera invasión europea y en el México colonial: personas y grupos sociales que incidieron en la historia de la comunidad, entidad y el país, para reconocer sus aportes en lo social, cultural, político y económico.",8,4°,Reflexiona de manera intercultural critica sobre el 12 de octubre para desmontar la idea del “encuentro de dos mundos o día de la raza” y la resistencia de los pueblos originarios y afrodescendientes..
8,"La vida cotidiana antes de la primera invasión europea y en el México colonial: personas y grupos sociales que incidieron en la historia de la comunidad, entidad y el país, para reconocer sus aportes en lo social, cultural, político y económico.",8,4°,"Indaga en diversas fuentes bibliográficas, hemerográficas o digitales sobre el México colonial, ¿Cómo era la vida cotidiana?, ¿Qué eran las castas y qué implicaciones tuvieron en la vida de las personas?, ¿En qué trabajaban?, ¿Cómo educaban a sus hijas e hijos?, ¿Qué papel tuvo la religión en la vida de las personas y los pueblos? Relaciona las leyes de castas del periodo colonial como organización social que ayuda a explicar el racismo mexicano como fenómeno histórico y contemporáneo.."
9,"Origen histórico de algunos símbolos (territorio, lugares sagrados, figuras y colores, banderas, escudos, himnos, entre otros), que identifican a las comunidades, pueblos, la entidad y a México como país, en tanto referentes que dan sentidos de identidad y pertenencia.",9,4°,"Reconoce los símbolos nacionales que identifican a México como país (himno, escudo y bandera); indaga sobre su significado, cómo y dónde surgieron, los elementos que los conforman, así como su transformación histórica, para comprender cómo ayudaron a construir una identidad nacional."
9,"Origen histórico de algunos símbolos (territorio, lugares sagrados, figuras y colores, banderas, escudos, himnos, entre otros), que identifican a las comunidades, pueblos, la entidad y a México como país, en tanto referentes que dan sentidos de identidad y pertenencia.",9,4°,"Dialoga sobre la importancia que tiene reconocer a la diversidad de símbolos, como el territorio, los lugares sagrados, las banderas, los himnos, entre otros, para respetar la diversidad de identidades socioculturales que conforman al país."
9,"Origen histórico de algunos símbolos (territorio, lugares sagrados, figuras y colores, banderas, escudos, himnos, entre otros), que identifican a las comunidades, pueblos, la entidad y a México como país, en tanto referentes que dan sentidos de identidad y pertenencia.",9,4°,Analiza de manera crítica posibles efectos negativos de los nacionalismos en las sociedades multiculturales como México..
10,"El derecho a la protección de la integridad propia y la de todas las personas, reconociendo situaciones de riesgo, como el maltrato, el abuso, bullyng o la explotación de tipo sexual y la importancia de su prevención, al conocer las instancias para solicitar ayuda y/o denunciar.",10,4°,"Dialoga acerca del derecho a que la niñez sea protegida contra toda forma de maltrato, abuso o explotación de tipo sexual."
10,"El derecho a la protección de la integridad propia y la de todas las personas, reconociendo situaciones de riesgo, como el maltrato, el abuso, bullyng o la explotación de tipo sexual y la importancia de su prevención, al conocer las instancias para solicitar ayuda y/o denunciar.",10,4°,Propone y practica algunas medidas preventivas ante situaciones o personas que representan un riesgo para la protección de la integridad.
10,"El derecho a la protección de la integridad propia y la de todas las personas, reconociendo situaciones de riesgo, como el maltrato, el abuso, bullyng o la explotación de tipo sexual y la importancia de su prevención, al conocer las instancias para solicitar ayuda y/o denunciar.",10,4°,"Analiza situaciones de maltrato, abuso o explotación de tipo sexual, que puedan ocurrir en el aula, la escuela y la comunidad, y propone acciones para su denuncia y erradicación.."
11,"Experiencias de organización comunitaria del pasado y del presente, y las acciones de colaboración, reciprocidad, cuidado mutuo y trabajo por el bienestar de la escuela, barrio, comunidad, pueblo y colectivo social, para configurar ambientes seguros e igualitarios, con equidad y justicia.",11,4°,"Analiza críticamente el papel que juegan los valores y actitudes, así como las capacidades y responsabilidades de las personas en los procesos de organización participativa, para la conformación de ambientes igualitarios que permitan contribuir al bienestar de la comunidad.."
12,"Situaciones de discriminación en el aula, la escuela, la comunidad, la entidad y el país, sobre la diversidad de género, cultural, étnica, lingüística, social, así como sobre rasgos físicos, desarrollo cognitivo y barreras de aprendizaje, y participación en ámbitos de convivencia, para la promoción de ambientes igualitarios, de respeto a la dignidad humana y a los derechos de todas las personas.",12,4°,"Conoce y analiza críticamente situaciones de discriminación y exclusión por género, física, sensorial, intelectual, mental, cultural, étnica, lingüística o social."
12,"Situaciones de discriminación en el aula, la escuela, la comunidad, la entidad y el país, sobre la diversidad de género, cultural, étnica, lingüística, social, así como sobre rasgos físicos, desarrollo cognitivo y barreras de aprendizaje, y participación en ámbitos de convivencia, para la promoción de ambientes igualitarios, de respeto a la dignidad humana y a los derechos de todas las personas.",12,4°,"Analiza las causas de la discriminación y exclusión, y propone acciones para promover ambientes igualitarios, de respeto a la dignidad humana, a las diversidades y a los derechos de todas las personas, en la comunidad, entidad y en el país.."
13,"Retos en el reconocimiento y ejercicio de los derechos humanos y la satisfacción de las necesidades básicas, físicas, sociales, de seguridad.",13,4°,"Comprende y analiza críticamente sobre las condiciones de diversos grupos sociales del país, que en el presente y el pasado no han podido satisfacer sus necesidades básicas, cómo los distintos colectivos históricamente demandaron que sus necesidades fueran satisfechas y por el reconocimiento de sus derechos."
13,"Retos en el reconocimiento y ejercicio de los derechos humanos y la satisfacción de las necesidades básicas, físicas, sociales, de seguridad.",13,4°,"Dialoga y elabora conclusiones acerca de las causas por las que determinados grupos no han cubierto sus necesidades, y reconoce que esta situación es injusta."
13,"Retos en el reconocimiento y ejercicio de los derechos humanos y la satisfacción de las necesidades básicas, físicas, sociales, de seguridad.",13,4°,"Propone alternativas para superar la desigualdad y favorecer la justicia, desde la comprensión de los derechos humanos, cuyo ejercicio no está condicionado y el Estado tiene la obligación a garantizarlo."
13,"Retos en el reconocimiento y ejercicio de los derechos humanos y la satisfacción de las necesidades básicas, físicas, sociales, de seguridad.",13,4°,Identifica a quiénes corresponde generar condiciones para que todas las personas satisfagan sus necesidades..
14,"La construcción colectiva de la paz: situaciones que generan diferencias y conflictos que afectan la convivencia entre las personas y grupos de pertenencia, causas y formas de resolverlo a través del diálogo, la comunicación y la empatía, para contribuir a la convivencia y la resolución de conflictos sin violencia.",14,4°,"Comprende que la paz es una construcción colectiva que demanda analizar críticamente las causas, desarrollo y consecuencias, de conflictos entre personas y/o grupos de pertenencia, y realiza propuestas para enfrentar las tensiones sin violencia, mediante la comunicación dialógica y la empatía.."
15,"Formas y procedimientos mediante las que se eligen a las autoridades de gobierno, y los cambios que han tenido a través del tiempo, en función del bienestar colectivo.",15,4°,"Indaga cómo se designaron las autoridades que gobernaban en el México colonial, cuáles eras sus funciones, cuáles son las características de la monarquía, qué eran los ayuntamientos, las encomienda y cuáles fueron sus funciones en la Nueva España."
15,"Formas y procedimientos mediante las que se eligen a las autoridades de gobierno, y los cambios que han tenido a través del tiempo, en función del bienestar colectivo.",15,4°,"Compara y analiza críticamente cómo se eligen actualmente las autoridades de gobierno en nuestro país, y nuestra comunidad y/o pueblo, bajo el régimen democrático y/o de asambleas comunitarias, qué son los ayuntamientos o alcaldías en la actualidad y cuáles son sus funciones, reconoce las formas tradicionales de organización que emplean en su contexto.."
16,"Democracia en la vida cotidiana: construcción, cumplimiento y aplicación justa de acuerdos, normas y leyes que contribuyen a la protección de los derechos de todas las personas individuales y colectivos, y a la convivencia conforme a los principios de igualdad, justicia y responsabilidad.",16,4°,"Comprende y argumenta sobre la importancia de la participación democrática en la construcción, el cumplimiento y la aplicación justa de los acuerdos, normas, leyes en el ámbito de la escuela, la comunidad, el barrio, la colonia, la vecindad, el pueblo o la localidad, entre otros, para contribuir a la protección de los derechos humanos de todas las personas y colectivos, como los pueblos indígenas, afromexicanos, grupos LGBTTTIQ+, religiosos, migrantes, entre otros, así como a la sana convivencia, conforme a los principios democráticos que nos rigen.."
17,"La toma de decisiones ante situaciones cotidianas y de riesgos, con base en el cuidado de la dignidad de todas y todos, considerando posibles consecuencias de las acciones, para actuar con responsabilidad.",17,4°,"analiza situaciones cotidianas para la toma de decisiones, con base en criterios que priorizan el cuidado de la dignidad propia, así como de otras personas y colectivos."
17,"La toma de decisiones ante situaciones cotidianas y de riesgos, con base en el cuidado de la dignidad de todas y todos, considerando posibles consecuencias de las acciones, para actuar con responsabilidad.",17,4°,"Comprende y valora los riesgos del entorno y las posibles consecuencias de las acciones, para actuar con responsabilidad.."
18,"Desigualdades por diferencias de género: causas y consecuencias en la vida cotidiana pasada y presente, para proponer acciones en favor de la igualdad, basadas en el reconocimiento y el respeto de los derechos de todas las personas.",18,4°,"Analiza críticamente situaciones de desigualdad de género, en los ámbitos educativo, laboral, cultural o de participación política, comparando cómo ocurrían en el pasado y el presente."
18,"Desigualdades por diferencias de género: causas y consecuencias en la vida cotidiana pasada y presente, para proponer acciones en favor de la igualdad, basadas en el reconocimiento y el respeto de los derechos de todas las personas.",18,4°,"Argumenta en favor de la igualdad, con base en el reconocimiento y el respeto de la dignidad y los derechos de todas las personas.."
