Contenido #,Contenido,PDA #,Grado,Descripción
5,Relaciones entre los factores físicos y biológicos que conforman los ecosistemas y favorecen la preservación de la vida.,5,4°,"Compara y describe la dinámica de distintos ecosistemas de México, a partir de la diversidad de seres vivos que habitan en ellos y las características de los factores físicos que los conforman.."
5,Relaciones entre los factores físicos y biológicos que conforman los ecosistemas y favorecen la preservación de la vida.,5,4°,"Reconoce y explica la importancia de los ecosistemas en la vida cotidiana de las personas y pueblos, así como en sus manifestaciones culturales.."
6,Impacto de las actividades humanas en la naturaleza y en la salud.,6,4°,"Indaga y describe los problemas de contaminación de agua, aire y suelo, y generación de residuos sólidos en su comunidad; establece relaciones causa-efecto en los ecosistemas, así como en la salud de las personas y en el bienestar de pueblos y culturas."
6,Impacto de las actividades humanas en la naturaleza y en la salud.,6,4°,"Propone y práctica acciones de consumo responsable para prevenir o mitigar la contaminación de agua, aire y suelo, así como la generación de residuos sólidos.."
7,Propiedades de los materiales: masa y longitud; relación entre estados físicos y la temperatura.,7,4°,"Describe y representa los cambios físicos del ciclo del agua: evaporación, condensación, solidificación, y su relación con la variación de la temperatura."
7,Propiedades de los materiales: masa y longitud; relación entre estados físicos y la temperatura.,7,4°,"Indaga y describe los cambios de estado físico de los materiales, a partir de experimentar con la variación de la temperatura y sus efectos en diversos materiales (chocolate, mantequilla, agua, hielo, vela –cera-, alcohol, gelatina, otros).."
7,Propiedades de los materiales: masa y longitud; relación entre estados físicos y la temperatura.,7,4°,"Reconoce los avances tecnológicos en el diseño de termómetros más precisos y su aplicación en la vida cotidiana, la industria, la medicina y la investigación.."
8,Formación de mezclas y sus propiedades.,8,4°,"Comprende que una mezcla está formada por diversos materiales en diferentes proporciones, a partir de experimentar con mezclas de materiales como agua y arena, agua y aceite, semillas y clips."
8,Formación de mezclas y sus propiedades.,8,4°,"Experimenta con mezclas de diversos materiales y proporciones, para identificar sus propiedades de color y sabor.."
9,Efectos de la aplicación de fuerzas y del calor sobre los objetos.,9,4°,"Comprende algunas formas de generar calor, como la fricción y el contacto, e indaga su importancia en la vida cotidiana."
9,Efectos de la aplicación de fuerzas y del calor sobre los objetos.,9,4°,"Describe los efectos del calor sobre los objetos, a partir de experimentar con ellos al frotarlos unos con otros; reconoce que la transferencia de calor va del objeto de mayor al de menor temperatura."
9,Efectos de la aplicación de fuerzas y del calor sobre los objetos.,9,4°,"Diseña y construye un dispositivo o juguete sencillo que funcione con calor, y explica su funcionamiento.."
10,"Sistema tierra-luna-sol: interacciones, cambios y regularidades; diversas explicaciones acerca del movimiento de estos astros y su relación con algunos fenómenos naturales.",10,4°,"Describe y representa con modelos, la formación de eclipses solares y lunares, en los que considera los movimientos de la Tierra y la Luna con respect al Sol, los tamaños de los cuerpos celestes, las distancias a las que se encuentran, las propiedades de la luz, en particular su propagación rectilínea, así como el punto de referencia del observador.."
10,"Sistema tierra-luna-sol: interacciones, cambios y regularidades; diversas explicaciones acerca del movimiento de estos astros y su relación con algunos fenómenos naturales.",10,4°,"Reconoce que hay diversas maneras de explicar los fenómenos naturales, al recuperar narraciones y descrpciones desde otras perspectivas culturales, alrededor de las causas y consecuencias de la formación de eclipses.."
11,Estudio de los números.,11,4°,"Expresa oralmente la sucesión numérica hasta cinco cifras, en español y hasta donde sea possible, en su lengua maternal, de manera ascendente y descendente a partir de un número natural dado."
11,Estudio de los números.,11,4°,"Identifica y usa los números ordinales, en español y en su lengua materna para ordenar objetos, o para indicar el lugar que ocupan dentro de una colección de hasta veinte elementos.."
11,Estudio de los números.,11,4°,"A través de situaciones cotidianas y de diversos contextos, cuenta, representa de diferentes formas, interpreta, ordena, lee y escribe números naturales de hasta cinco cifras; identifica regularidades en los números."
11,Estudio de los números.,11,4°,"A partir de situaciones vinculadas a diferentes contextos, representa, interpreta, lee, escribe y ordena números decimales hasta centésimos en notación decimal y con letras apoyándose en modelos gráficos; comprende la equivalencia entre decimos, centésimos y la unidad.."
11,Estudio de los números.,11,4°,"Representa, con el apoyo de material concreto y modelos gráficos, fracciones: tercios, quintos, sextos, novenos y décimos, para expresar el resultado de mediciones y repartos en diversos contextos."
11,Estudio de los números.,11,4°,"Propone expresiones, aditivas equivalentes de tercios, quintos, sextos, novenos y décimos; también compara fracciones (con igual numerador o igual denominador) utilizando los ˃ (mayor que), ˂ (menor que) o = (igual)."
11,Estudio de los números.,11,4°,"Identifica y representa la unidad de referencia, a partir de una fracción dada de esta en la resolución de situaciones problemáticas.."
12,"Suma y resta, su relación como operaciones inversas.",12,4°,Resuelve situaciones problemáticas vinculadas a su contexto que implican sumas o restas de números naturales de hasta cuatro cifras utilizando los algoritmos convencionales.
12,"Suma y resta, su relación como operaciones inversas.",12,4°,"Resuelve situaciones problemáticas vinculadas a su contexto que implican sumas o restas de dos números decimales hasta centésimos, con apoyo de material concreto y representaciones gráficas."
12,"Suma y resta, su relación como operaciones inversas.",12,4°,"Resuelve situaciones problemáticas que implican sumas o restas de fracciones con diferente denominador (tercios, quintos, sextos, novenos y décimos) vinculados a su contexto, mediante diversos procedimientos, en particular, la equivalencia.."
13,"Multiplicación y división, su relación como operaciones inversas.",13,4°,"Resuelve situaciones problemáticas vinculadas a su contexto que implican multiplicaciones de números naturales de hasta tres por dos cifras, a partir de diversas descomposiciones aditivas y el algoritmo convencional."
13,"Multiplicación y división, su relación como operaciones inversas.",13,4°,Resuelve situaciones problemáticas vinculadas a su contexto que impliquen el uso de un algoritmo para dividir números naturales de hasta tres cifras entre un número de una o dos cifras; reconoce al cociente y al residuo como resultado de una división.
13,"Multiplicación y división, su relación como operaciones inversas.",13,4°,"Utiliza, explica y comprueba sus estrategias para calcular mentalmente el doble o el triple de un número natural de dos cifras y la mitad de un número."
14,Cuerpos geométricos y sus características.,14,4°,"Reconoce y describe las características de distintos primas rectos (números de vértices y aristas, número y formas de caras): reconoce los desarrollos planos que permiten construirlos, en particular el cubo.."
15,Figuras geométricas y sus características.,15,4°,"Con el apoyo de instrumentos geométricos, construye, analiza y clasifica cuadriláteros a partir de sus lados, ángulos y diagonales; explica los criterios utilizados para la clasificación.."
17,Cálculo de perímetro y área.,17,4°,"Distingue entre contorno y superficie de caras de objetos de su entorno y de figuras y cuerpos geométricos, reconoce al perímetro como la suma de las longitudes de sus lados y área como la medida de la superficie: estima y compara áreas de manera directa, con unidades no convencionales y con retículas de cuadrados.."
18,Medición del tiempo,18,4°,"Resuelve situaciones problemáticas que implican el uso de equivalencias entre diferentes escalas de tiempo; día, hora, minuto y segundo; reconoce al segundo como unidad básica de tiempo."
18,Medición del tiempo,18,4°,"Comprende y utiliza expresiones que indican temporalidad como quincena, bimestre, semestre, novenario, lustro, quinquenio, siglo, milenio, decenio, sexenio.."
19,Organización e interpretación de datos.,19,4°,"Interpreta tablas de frecuencias y gráficas de barras, y reconoce la moda de un conjunto de satos para responder preguntas.."
